Genus,Total_genus,Source,Class,total_from_source,number_res
Aeromonas,1213,Pet food,phenicol+Biocide,,
Aeromonas,1213,Pet food,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Pet food,phenicol_quinolone+Biocide,,
Aeromonas,1213,Pet food,pluromutilin+Biocide,,
Aeromonas,1213,Pet food,polymyxin+Biocide,,
Aeromonas,1213,Pet food,quinolone+Biocide,,
Aeromonas,1213,Pet food,rifamycin+Biocide,,
Aeromonas,1213,Pet food,streptogramin+Biocide,,
Aeromonas,1213,Pet food,streptothricin+Biocide,,
Aeromonas,1213,Pet food,sulphonamide+Biocide,,
Aeromonas,1213,Pet food,tetracenomycin+Biocide,,
Aeromonas,1213,Pet food,tetracycline+Biocide,,
Aeromonas,1213,Pet food,thiostrepton+Biocide,,
Aeromonas,1213,Pet food,trimethoprim+Biocide,,
Aeromonas,1213,Pet food,tuberactinomycin+Biocide,,
Aeromonas,1213,Pet food,Metal+Biocide,,
Aeromonas,1213,Egg,aminoglycoside+Biocide,,
Aeromonas,1213,Egg,betalactam+Biocide,,
Aeromonas,1213,Egg,bleomycin+Biocide,,
Aeromonas,1213,Egg,fosfomycin+Biocide,,
Aeromonas,1213,Egg,fusidic acid+Biocide,,
Aeromonas,1213,Egg,glycopeptide+Biocide,,
Aeromonas,1213,Egg,MLS+Biocide,,
Aeromonas,1213,Egg,macrolide+Biocide,,
Aeromonas,1213,Egg,lincosamide+Biocide,,
Aeromonas,1213,Egg,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Egg,mupirocin+Biocide,,
Aeromonas,1213,Egg,nitroimidazole+Biocide,,
Aeromonas,1213,Egg,phenicol+Biocide,,
Aeromonas,1213,Egg,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Egg,phenicol_quinolone+Biocide,,
Aeromonas,1213,Egg,pluromutilin+Biocide,,
Aeromonas,1213,Egg,polymyxin+Biocide,,
Aeromonas,1213,Egg,quinolone+Biocide,,
Aeromonas,1213,Egg,rifamycin+Biocide,,
Aeromonas,1213,Egg,streptogramin+Biocide,,
Aeromonas,1213,Egg,streptothricin+Biocide,,
Aeromonas,1213,Egg,sulphonamide+Biocide,,
Aeromonas,1213,Egg,tetracenomycin+Biocide,,
Aeromonas,1213,Egg,tetracycline+Biocide,,
Aeromonas,1213,Egg,thiostrepton+Biocide,,
Aeromonas,1213,Egg,trimethoprim+Biocide,,
Aeromonas,1213,Egg,tuberactinomycin+Biocide,,
Aeromonas,1213,Egg,Metal+Biocide,,
Aeromonas,1213,Fish/Seafood,aminoglycoside+Biocide,32,2
Aeromonas,1213,Fish/Seafood,betalactam+Biocide,32,4
Aeromonas,1213,Fish/Seafood,bleomycin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,fosfomycin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,fusidic acid+Biocide,32,0
Aeromonas,1213,Fish/Seafood,glycopeptide+Biocide,32,0
Aeromonas,1213,Fish/Seafood,MLS+Biocide,32,0
Aeromonas,1213,Fish/Seafood,macrolide+Biocide,32,1
Aeromonas,1213,Fish/Seafood,lincosamide+Biocide,32,0
Aeromonas,1213,Fish/Seafood,lincosamide_streptogramin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,mupirocin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,nitroimidazole+Biocide,32,0
Aeromonas,1213,Fish/Seafood,phenicol+Biocide,32,1
Aeromonas,1213,Fish/Seafood,phenicol_oxazolidinone+Biocide,32,0
Aeromonas,1213,Fish/Seafood,phenicol_quinolone+Biocide,32,0
Aeromonas,1213,Fish/Seafood,pluromutilin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,polymyxin+Biocide,32,1
Aeromonas,1213,Fish/Seafood,quinolone+Biocide,32,1
Aeromonas,1213,Fish/Seafood,rifamycin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,streptogramin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,streptothricin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,sulphonamide+Biocide,32,4
Aeromonas,1213,Fish/Seafood,tetracenomycin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,tetracycline+Biocide,32,3
Aeromonas,1213,Fish/Seafood,thiostrepton+Biocide,32,0
Aeromonas,1213,Fish/Seafood,trimethoprim+Biocide,32,4
Aeromonas,1213,Fish/Seafood,tuberactinomycin+Biocide,32,0
Aeromonas,1213,Fish/Seafood,Metal+Biocide,32,3
Aeromonas,1213,Multi-product,aminoglycoside+Biocide,9,1
Aeromonas,1213,Multi-product,betalactam+Biocide,9,1
Aeromonas,1213,Multi-product,bleomycin+Biocide,9,0
Aeromonas,1213,Multi-product,fosfomycin+Biocide,9,0
Aeromonas,1213,Multi-product,fusidic acid+Biocide,9,0
Aeromonas,1213,Multi-product,glycopeptide+Biocide,9,0
Aeromonas,1213,Multi-product,MLS+Biocide,9,0
Aeromonas,1213,Multi-product,macrolide+Biocide,9,0
Aeromonas,1213,Multi-product,lincosamide+Biocide,9,0
Aeromonas,1213,Multi-product,lincosamide_streptogramin+Biocide,9,0
Aeromonas,1213,Multi-product,mupirocin+Biocide,9,0
Aeromonas,1213,Multi-product,nitroimidazole+Biocide,9,0
Aeromonas,1213,Multi-product,phenicol+Biocide,9,1
Aeromonas,1213,Multi-product,phenicol_oxazolidinone+Biocide,9,0
Aeromonas,1213,Multi-product,phenicol_quinolone+Biocide,9,0
Aeromonas,1213,Multi-product,pluromutilin+Biocide,9,0
Aeromonas,1213,Multi-product,polymyxin+Biocide,9,0
Aeromonas,1213,Multi-product,quinolone+Biocide,9,0
Aeromonas,1213,Multi-product,rifamycin+Biocide,9,0
Aeromonas,1213,Multi-product,streptogramin+Biocide,9,0
Aeromonas,1213,Multi-product,streptothricin+Biocide,9,0
Aeromonas,1213,Multi-product,sulphonamide+Biocide,9,0
Aeromonas,1213,Multi-product,tetracenomycin+Biocide,9,0
Aeromonas,1213,Multi-product,tetracycline+Biocide,9,1
Aeromonas,1213,Multi-product,thiostrepton+Biocide,9,0
Aeromonas,1213,Multi-product,trimethoprim+Biocide,9,1
Aeromonas,1213,Multi-product,tuberactinomycin+Biocide,9,0
Aeromonas,1213,Multi-product,Metal+Biocide,9,1
Aeromonas,1213,Meat/Poultry,aminoglycoside+Biocide,6,0
Aeromonas,1213,Meat/Poultry,betalactam+Biocide,6,2
Aeromonas,1213,Meat/Poultry,bleomycin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,fosfomycin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,fusidic acid+Biocide,6,0
Aeromonas,1213,Meat/Poultry,glycopeptide+Biocide,6,0
Aeromonas,1213,Meat/Poultry,MLS+Biocide,6,0
Aeromonas,1213,Meat/Poultry,macrolide+Biocide,6,0
Aeromonas,1213,Meat/Poultry,lincosamide+Biocide,6,0
Aeromonas,1213,Meat/Poultry,lincosamide_streptogramin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,mupirocin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,nitroimidazole+Biocide,6,0
Aeromonas,1213,Meat/Poultry,phenicol+Biocide,6,2
Aeromonas,1213,Meat/Poultry,phenicol_oxazolidinone+Biocide,6,0
Aeromonas,1213,Meat/Poultry,phenicol_quinolone+Biocide,6,0
Aeromonas,1213,Meat/Poultry,pluromutilin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,polymyxin+Biocide,6,2
Aeromonas,1213,Meat/Poultry,quinolone+Biocide,6,0
Aeromonas,1213,Meat/Poultry,rifamycin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,streptogramin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,streptothricin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,sulphonamide+Biocide,6,2
Aeromonas,1213,Meat/Poultry,tetracenomycin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,tetracycline+Biocide,6,2
Aeromonas,1213,Meat/Poultry,thiostrepton+Biocide,6,0
Aeromonas,1213,Meat/Poultry,trimethoprim+Biocide,6,2
Aeromonas,1213,Meat/Poultry,tuberactinomycin+Biocide,6,0
Aeromonas,1213,Meat/Poultry,Metal+Biocide,6,2
Aeromonas,1213,Cider,aminoglycoside+Biocide,,
Aeromonas,1213,Cider,betalactam+Biocide,,
Aeromonas,1213,Cider,bleomycin+Biocide,,
Aeromonas,1213,Cider,fosfomycin+Biocide,,
Aeromonas,1213,Cider,fusidic acid+Biocide,,
Aeromonas,1213,Cider,glycopeptide+Biocide,,
Aeromonas,1213,Cider,MLS+Biocide,,
Aeromonas,1213,Cider,macrolide+Biocide,,
Aeromonas,1213,Cider,lincosamide+Biocide,,
Aeromonas,1213,Cider,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Cider,mupirocin+Biocide,,
Aeromonas,1213,Cider,nitroimidazole+Biocide,,
Aeromonas,1213,Cider,phenicol+Biocide,,
Aeromonas,1213,Cider,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Cider,phenicol_quinolone+Biocide,,
Aeromonas,1213,Cider,pluromutilin+Biocide,,
Aeromonas,1213,Cider,polymyxin+Biocide,,
Aeromonas,1213,Cider,quinolone+Biocide,,
Aeromonas,1213,Cider,rifamycin+Biocide,,
Aeromonas,1213,Cider,streptogramin+Biocide,,
Aeromonas,1213,Cider,streptothricin+Biocide,,
Aeromonas,1213,Cider,sulphonamide+Biocide,,
Aeromonas,1213,Cider,tetracenomycin+Biocide,,
Aeromonas,1213,Cider,tetracycline+Biocide,,
Aeromonas,1213,Cider,thiostrepton+Biocide,,
Aeromonas,1213,Cider,trimethoprim+Biocide,,
Aeromonas,1213,Cider,tuberactinomycin+Biocide,,
Aeromonas,1213,Cider,Metal+Biocide,,
Aeromonas,1213,Dairy,aminoglycoside+Biocide,1,0
Aeromonas,1213,Dairy,betalactam+Biocide,1,0
Aeromonas,1213,Dairy,bleomycin+Biocide,1,0
Aeromonas,1213,Dairy,fosfomycin+Biocide,1,0
Aeromonas,1213,Dairy,fusidic acid+Biocide,1,0
Aeromonas,1213,Dairy,glycopeptide+Biocide,1,0
Aeromonas,1213,Dairy,MLS+Biocide,1,0
Aeromonas,1213,Dairy,macrolide+Biocide,1,0
Aeromonas,1213,Dairy,lincosamide+Biocide,1,0
Aeromonas,1213,Dairy,lincosamide_streptogramin+Biocide,1,0
Aeromonas,1213,Dairy,mupirocin+Biocide,1,0
Aeromonas,1213,Dairy,nitroimidazole+Biocide,1,0
Aeromonas,1213,Dairy,phenicol+Biocide,1,0
Aeromonas,1213,Dairy,phenicol_oxazolidinone+Biocide,1,0
Aeromonas,1213,Dairy,phenicol_quinolone+Biocide,1,0
Aeromonas,1213,Dairy,pluromutilin+Biocide,1,0
Aeromonas,1213,Dairy,polymyxin+Biocide,1,0
Aeromonas,1213,Dairy,quinolone+Biocide,1,0
Aeromonas,1213,Dairy,rifamycin+Biocide,1,0
Aeromonas,1213,Dairy,streptogramin+Biocide,1,0
Aeromonas,1213,Dairy,streptothricin+Biocide,1,0
Aeromonas,1213,Dairy,sulphonamide+Biocide,1,0
Aeromonas,1213,Dairy,tetracenomycin+Biocide,1,0
Aeromonas,1213,Dairy,tetracycline+Biocide,1,0
Aeromonas,1213,Dairy,thiostrepton+Biocide,1,0
Aeromonas,1213,Dairy,trimethoprim+Biocide,1,0
Aeromonas,1213,Dairy,tuberactinomycin+Biocide,1,0
Aeromonas,1213,Dairy,Metal+Biocide,1,0
Aeromonas,1213,Flour,aminoglycoside+Biocide,,
Aeromonas,1213,Flour,betalactam+Biocide,,
Aeromonas,1213,Flour,bleomycin+Biocide,,
Aeromonas,1213,Flour,fosfomycin+Biocide,,
Aeromonas,1213,Flour,fusidic acid+Biocide,,
Aeromonas,1213,Flour,glycopeptide+Biocide,,
Aeromonas,1213,Flour,MLS+Biocide,,
Aeromonas,1213,Flour,macrolide+Biocide,,
Aeromonas,1213,Flour,lincosamide+Biocide,,
Aeromonas,1213,Flour,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Flour,mupirocin+Biocide,,
Aeromonas,1213,Flour,nitroimidazole+Biocide,,
Aeromonas,1213,Flour,phenicol+Biocide,,
Aeromonas,1213,Flour,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Flour,phenicol_quinolone+Biocide,,
Aeromonas,1213,Flour,pluromutilin+Biocide,,
Aeromonas,1213,Flour,polymyxin+Biocide,,
Aeromonas,1213,Flour,quinolone+Biocide,,
Aeromonas,1213,Flour,rifamycin+Biocide,,
Aeromonas,1213,Flour,streptogramin+Biocide,,
Aeromonas,1213,Flour,streptothricin+Biocide,,
Aeromonas,1213,Flour,sulphonamide+Biocide,,
Aeromonas,1213,Flour,tetracenomycin+Biocide,,
Aeromonas,1213,Flour,tetracycline+Biocide,,
Aeromonas,1213,Flour,thiostrepton+Biocide,,
Aeromonas,1213,Flour,trimethoprim+Biocide,,
Aeromonas,1213,Flour,tuberactinomycin+Biocide,,
Aeromonas,1213,Flour,Metal+Biocide,,
Aeromonas,1213,Fruit/Vegetables,aminoglycoside+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,betalactam+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,bleomycin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,fosfomycin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,fusidic acid+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,glycopeptide+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,MLS+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,macrolide+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,lincosamide+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,lincosamide_streptogramin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,mupirocin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,nitroimidazole+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,phenicol+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,phenicol_oxazolidinone+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,phenicol_quinolone+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,pluromutilin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,polymyxin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,quinolone+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,rifamycin+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,streptogramin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,streptothricin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,sulphonamide+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,tetracenomycin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,tetracycline+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,thiostrepton+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,trimethoprim+Biocide,6,1
Aeromonas,1213,Fruit/Vegetables,tuberactinomycin+Biocide,6,0
Aeromonas,1213,Fruit/Vegetables,Metal+Biocide,6,1
Aeromonas,1213,Spice/Herbs,aminoglycoside+Biocide,,
Aeromonas,1213,Spice/Herbs,betalactam+Biocide,,
Aeromonas,1213,Spice/Herbs,bleomycin+Biocide,,
Aeromonas,1213,Spice/Herbs,fosfomycin+Biocide,,
Aeromonas,1213,Spice/Herbs,fusidic acid+Biocide,,
Aeromonas,1213,Spice/Herbs,glycopeptide+Biocide,,
Aeromonas,1213,Spice/Herbs,MLS+Biocide,,
Aeromonas,1213,Spice/Herbs,macrolide+Biocide,,
Aeromonas,1213,Spice/Herbs,lincosamide+Biocide,,
Aeromonas,1213,Spice/Herbs,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Spice/Herbs,mupirocin+Biocide,,
Aeromonas,1213,Spice/Herbs,nitroimidazole+Biocide,,
Aeromonas,1213,Spice/Herbs,phenicol+Biocide,,
Aeromonas,1213,Spice/Herbs,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Spice/Herbs,phenicol_quinolone+Biocide,,
Aeromonas,1213,Spice/Herbs,pluromutilin+Biocide,,
Aeromonas,1213,Spice/Herbs,polymyxin+Biocide,,
Aeromonas,1213,Spice/Herbs,quinolone+Biocide,,
Aeromonas,1213,Spice/Herbs,rifamycin+Biocide,,
Aeromonas,1213,Spice/Herbs,streptogramin+Biocide,,
Aeromonas,1213,Spice/Herbs,streptothricin+Biocide,,
Aeromonas,1213,Spice/Herbs,sulphonamide+Biocide,,
Aeromonas,1213,Spice/Herbs,tetracenomycin+Biocide,,
Aeromonas,1213,Spice/Herbs,tetracycline+Biocide,,
Aeromonas,1213,Spice/Herbs,thiostrepton+Biocide,,
Aeromonas,1213,Spice/Herbs,trimethoprim+Biocide,,
Aeromonas,1213,Spice/Herbs,tuberactinomycin+Biocide,,
Aeromonas,1213,Spice/Herbs,Metal+Biocide,,
Aeromonas,1213,Nuts/Seeds,aminoglycoside+Biocide,,
Aeromonas,1213,Nuts/Seeds,betalactam+Biocide,,
Aeromonas,1213,Nuts/Seeds,bleomycin+Biocide,,
Aeromonas,1213,Nuts/Seeds,fosfomycin+Biocide,,
Aeromonas,1213,Nuts/Seeds,fusidic acid+Biocide,,
Aeromonas,1213,Nuts/Seeds,glycopeptide+Biocide,,
Aeromonas,1213,Nuts/Seeds,MLS+Biocide,,
Aeromonas,1213,Nuts/Seeds,macrolide+Biocide,,
Aeromonas,1213,Nuts/Seeds,lincosamide+Biocide,,
Aeromonas,1213,Nuts/Seeds,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Nuts/Seeds,mupirocin+Biocide,,
Aeromonas,1213,Nuts/Seeds,nitroimidazole+Biocide,,
Aeromonas,1213,Nuts/Seeds,phenicol+Biocide,,
Aeromonas,1213,Nuts/Seeds,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Nuts/Seeds,phenicol_quinolone+Biocide,,
Aeromonas,1213,Nuts/Seeds,pluromutilin+Biocide,,
Aeromonas,1213,Nuts/Seeds,polymyxin+Biocide,,
Aeromonas,1213,Nuts/Seeds,quinolone+Biocide,,
Aeromonas,1213,Nuts/Seeds,rifamycin+Biocide,,
Aeromonas,1213,Nuts/Seeds,streptogramin+Biocide,,
Aeromonas,1213,Nuts/Seeds,streptothricin+Biocide,,
Aeromonas,1213,Nuts/Seeds,sulphonamide+Biocide,,
Aeromonas,1213,Nuts/Seeds,tetracenomycin+Biocide,,
Aeromonas,1213,Nuts/Seeds,tetracycline+Biocide,,
Aeromonas,1213,Nuts/Seeds,thiostrepton+Biocide,,
Aeromonas,1213,Nuts/Seeds,trimethoprim+Biocide,,
Aeromonas,1213,Nuts/Seeds,tuberactinomycin+Biocide,,
Aeromonas,1213,Nuts/Seeds,Metal+Biocide,,
Aeromonas,1213,Tea,aminoglycoside+Biocide,,
Aeromonas,1213,Tea,betalactam+Biocide,,
Aeromonas,1213,Tea,bleomycin+Biocide,,
Aeromonas,1213,Tea,fosfomycin+Biocide,,
Aeromonas,1213,Tea,fusidic acid+Biocide,,
Aeromonas,1213,Tea,glycopeptide+Biocide,,
Aeromonas,1213,Tea,MLS+Biocide,,
Aeromonas,1213,Tea,macrolide+Biocide,,
Aeromonas,1213,Tea,lincosamide+Biocide,,
Aeromonas,1213,Tea,lincosamide_streptogramin+Biocide,,
Aeromonas,1213,Tea,mupirocin+Biocide,,
Aeromonas,1213,Tea,nitroimidazole+Biocide,,
Aeromonas,1213,Tea,phenicol+Biocide,,
Aeromonas,1213,Tea,phenicol_oxazolidinone+Biocide,,
Aeromonas,1213,Tea,phenicol_quinolone+Biocide,,
Aeromonas,1213,Tea,pluromutilin+Biocide,,
Aeromonas,1213,Tea,polymyxin+Biocide,,
Aeromonas,1213,Tea,quinolone+Biocide,,
Aeromonas,1213,Tea,rifamycin+Biocide,,
Aeromonas,1213,Tea,streptogramin+Biocide,,
Aeromonas,1213,Tea,streptothricin+Biocide,,
Aeromonas,1213,Tea,sulphonamide+Biocide,,
Aeromonas,1213,Tea,tetracenomycin+Biocide,,
Aeromonas,1213,Tea,tetracycline+Biocide,,
Aeromonas,1213,Tea,thiostrepton+Biocide,,
Aeromonas,1213,Tea,trimethoprim+Biocide,,
Aeromonas,1213,Tea,tuberactinomycin+Biocide,,
Aeromonas,1213,Tea,Metal+Biocide,,
Aeromonas,1213,Clinical,aminoglycoside+Biocide,306,36
Aeromonas,1213,Clinical,betalactam+Biocide,306,39
Aeromonas,1213,Clinical,bleomycin+Biocide,306,0
Aeromonas,1213,Clinical,fosfomycin+Biocide,306,1
Aeromonas,1213,Clinical,fusidic acid+Biocide,306,0
Aeromonas,1213,Clinical,glycopeptide+Biocide,306,0
Aeromonas,1213,Clinical,MLS+Biocide,306,0
Aeromonas,1213,Clinical,macrolide+Biocide,306,22
Aeromonas,1213,Clinical,lincosamide+Biocide,306,0
Aeromonas,1213,Clinical,lincosamide_streptogramin+Biocide,306,0
Aeromonas,1213,Clinical,mupirocin+Biocide,306,0
Aeromonas,1213,Clinical,nitroimidazole+Biocide,306,0
Aeromonas,1213,Clinical,phenicol+Biocide,306,31
Aeromonas,1213,Clinical,phenicol_oxazolidinone+Biocide,306,0
Aeromonas,1213,Clinical,phenicol_quinolone+Biocide,306,0
Aeromonas,1213,Clinical,pluromutilin+Biocide,306,0
Aeromonas,1213,Clinical,polymyxin+Biocide,306,22
Aeromonas,1213,Clinical,quinolone+Biocide,306,14
Aeromonas,1213,Clinical,rifamycin+Biocide,306,7
Aeromonas,1213,Clinical,streptogramin+Biocide,306,0
Aeromonas,1213,Clinical,streptothricin+Biocide,306,0
Aeromonas,1213,Clinical,sulphonamide+Biocide,306,36
Aeromonas,1213,Clinical,tetracenomycin+Biocide,306,0
Aeromonas,1213,Clinical,tetracycline+Biocide,306,33
Aeromonas,1213,Clinical,thiostrepton+Biocide,306,0
Aeromonas,1213,Clinical,trimethoprim+Biocide,306,31
Aeromonas,1213,Clinical,tuberactinomycin+Biocide,306,0
Aeromonas,1213,Clinical,Metal+Biocide,306,33
Bacillus,5410,Raw pet food,aminoglycoside+Biocide,,
Bacillus,5410,Raw pet food,betalactam+Biocide,,
Bacillus,5410,Raw pet food,bleomycin+Biocide,,
Bacillus,5410,Raw pet food,fosfomycin+Biocide,,
Bacillus,5410,Raw pet food,fusidic acid+Biocide,,
Bacillus,5410,Raw pet food,glycopeptide+Biocide,,
Bacillus,5410,Raw pet food,MLS+Biocide,,
Bacillus,5410,Raw pet food,macrolide+Biocide,,
Bacillus,5410,Raw pet food,lincosamide+Biocide,,
Bacillus,5410,Raw pet food,lincosamide_streptogramin+Biocide,,
Bacillus,5410,Raw pet food,mupirocin+Biocide,,
Bacillus,5410,Raw pet food,nitroimidazole+Biocide,,
Bacillus,5410,Raw pet food,phenicol+Biocide,,
Bacillus,5410,Raw pet food,phenicol_oxazolidinone+Biocide,,
Bacillus,5410,Raw pet food,phenicol_quinolone+Biocide,,
Bacillus,5410,Raw pet food,pluromutilin+Biocide,,
Bacillus,5410,Raw pet food,polymyxin+Biocide,,
Bacillus,5410,Raw pet food,quinolone+Biocide,,
Bacillus,5410,Raw pet food,rifamycin+Biocide,,
Bacillus,5410,Raw pet food,streptogramin+Biocide,,
Bacillus,5410,Raw pet food,streptothricin+Biocide,,
Bacillus,5410,Raw pet food,sulphonamide+Biocide,,
Bacillus,5410,Raw pet food,tetracenomycin+Biocide,,
Bacillus,5410,Raw pet food,tetracycline+Biocide,,
Bacillus,5410,Raw pet food,thiostrepton+Biocide,,
Bacillus,5410,Raw pet food,trimethoprim+Biocide,,
Bacillus,5410,Raw pet food,tuberactinomycin+Biocide,,
Bacillus,5410,Raw pet food,Metal+Biocide,,
Bacillus,5410,Pet food,aminoglycoside+Biocide,3,0
Bacillus,5410,Pet food,betalactam+Biocide,3,0
Bacillus,5410,Pet food,bleomycin+Biocide,3,0
Bacillus,5410,Pet food,fosfomycin+Biocide,3,0
Bacillus,5410,Pet food,fusidic acid+Biocide,3,0
Bacillus,5410,Pet food,glycopeptide+Biocide,3,0
Bacillus,5410,Pet food,MLS+Biocide,3,0
Bacillus,5410,Pet food,macrolide+Biocide,3,0
Bacillus,5410,Pet food,lincosamide+Biocide,3,0
Bacillus,5410,Pet food,lincosamide_streptogramin+Biocide,3,0
Bacillus,5410,Pet food,mupirocin+Biocide,3,0
Bacillus,5410,Pet food,nitroimidazole+Biocide,3,0
Bacillus,5410,Pet food,phenicol+Biocide,3,0
Bacillus,5410,Pet food,phenicol_oxazolidinone+Biocide,3,0
Bacillus,5410,Pet food,phenicol_quinolone+Biocide,3,0
Bacillus,5410,Pet food,pluromutilin+Biocide,3,0
Bacillus,5410,Pet food,polymyxin+Biocide,3,0
Bacillus,5410,Pet food,quinolone+Biocide,3,0
Bacillus,5410,Pet food,rifamycin+Biocide,3,0
Bacillus,5410,Pet food,streptogramin+Biocide,3,0
Bacillus,5410,Pet food,streptothricin+Biocide,3,0
Bacillus,5410,Pet food,sulphonamide+Biocide,3,0
Bacillus,5410,Pet food,tetracenomycin+Biocide,3,0
Bacillus,5410,Pet food,tetracycline+Biocide,3,0
Bacillus,5410,Pet food,thiostrepton+Biocide,3,0
Bacillus,5410,Pet food,trimethoprim+Biocide,3,0
Bacillus,5410,Pet food,tuberactinomycin+Biocide,3,0
Bacillus,5410,Pet food,Metal+Biocide,3,0
Bacillus,5410,Egg,aminoglycoside+Biocide,2,0
Bacillus,5410,Egg,betalactam+Biocide,2,0
Bacillus,5410,Egg,bleomycin+Biocide,2,0
Bacillus,5410,Egg,fosfomycin+Biocide,2,0
Bacillus,5410,Egg,fusidic acid+Biocide,2,0
Bacillus,5410,Egg,glycopeptide+Biocide,2,0
Bacillus,5410,Egg,MLS+Biocide,2,0
Bacillus,5410,Egg,macrolide+Biocide,2,0
Bacillus,5410,Egg,lincosamide+Biocide,2,0
Bacillus,5410,Egg,lincosamide_streptogramin+Biocide,2,0
Bacillus,5410,Egg,mupirocin+Biocide,2,0
Bacillus,5410,Egg,nitroimidazole+Biocide,2,0
Bacillus,5410,Egg,phenicol+Biocide,2,0
Bacillus,5410,Egg,phenicol_oxazolidinone+Biocide,2,0
Bacillus,5410,Egg,phenicol_quinolone+Biocide,2,0
Bacillus,5410,Egg,pluromutilin+Biocide,2,0
Bacillus,5410,Egg,polymyxin+Biocide,2,0
Bacillus,5410,Egg,quinolone+Biocide,2,0
Bacillus,5410,Egg,rifamycin+Biocide,2,0
Bacillus,5410,Egg,streptogramin+Biocide,2,0
Bacillus,5410,Egg,streptothricin+Biocide,2,0
Bacillus,5410,Egg,sulphonamide+Biocide,2,0
Bacillus,5410,Egg,tetracenomycin+Biocide,2,0
Bacillus,5410,Egg,tetracycline+Biocide,2,0
Bacillus,5410,Egg,thiostrepton+Biocide,2,0
Bacillus,5410,Egg,trimethoprim+Biocide,2,0
Bacillus,5410,Egg,tuberactinomycin+Biocide,2,0
Bacillus,5410,Egg,Metal+Biocide,2,0
Bacillus,5410,Fish/Seafood,aminoglycoside+Biocide,25,0
Bacillus,5410,Fish/Seafood,betalactam+Biocide,25,0
Bacillus,5410,Fish/Seafood,bleomycin+Biocide,25,0
Bacillus,5410,Fish/Seafood,fosfomycin+Biocide,25,0
Bacillus,5410,Fish/Seafood,fusidic acid+Biocide,25,0
Bacillus,5410,Fish/Seafood,glycopeptide+Biocide,25,0
Bacillus,5410,Fish/Seafood,MLS+Biocide,25,0
Bacillus,5410,Fish/Seafood,macrolide+Biocide,25,0
Bacillus,5410,Fish/Seafood,lincosamide+Biocide,25,0
Bacillus,5410,Fish/Seafood,lincosamide_streptogramin+Biocide,25,0
Bacillus,5410,Fish/Seafood,mupirocin+Biocide,25,0
Bacillus,5410,Fish/Seafood,nitroimidazole+Biocide,25,0
