Genus,total_genus,Source,Gene1,Gene2,total_source,amr_only,both_genes,comparison
Morganella,488,Fish/Seafood,blaPER,qac,0,0,0,blaPER+qac
Morganella,488,Fish/Seafood,blaPER,bcrABC,0,0,0,blaPER+bcrABC
Morganella,488,Fish/Seafood,blaPER,crcB,0,0,0,blaPER+crcB
Morganella,488,Fish/Seafood,blaPER,lmrS,0,0,0,blaPER+lmrS
Morganella,488,Fish/Seafood,blaPER,smr,0,0,0,blaPER+smr
Morganella,488,Fish/Seafood,blaPER,emrE,0,0,0,blaPER+emrE
Morganella,488,Fish/Seafood,blaSHV,qac,0,0,0,blaSHV+qac
Morganella,488,Fish/Seafood,blaSHV,bcrABC,0,0,0,blaSHV+bcrABC
Morganella,488,Fish/Seafood,blaSHV,crcB,0,0,0,blaSHV+crcB
Morganella,488,Fish/Seafood,blaSHV,lmrS,0,0,0,blaSHV+lmrS
Morganella,488,Fish/Seafood,blaSHV,smr,0,0,0,blaSHV+smr
Morganella,488,Fish/Seafood,blaSHV,emrE,0,0,0,blaSHV+emrE
Morganella,488,Fish/Seafood,blaTEM,qac,0,0,0,blaTEM+qac
Morganella,488,Fish/Seafood,blaTEM,bcrABC,0,0,0,blaTEM+bcrABC
Morganella,488,Fish/Seafood,blaTEM,crcB,0,0,0,blaTEM+crcB
Morganella,488,Fish/Seafood,blaTEM,lmrS,0,0,0,blaTEM+lmrS
Morganella,488,Fish/Seafood,blaTEM,smr,0,0,0,blaTEM+smr
Morganella,488,Fish/Seafood,blaTEM,emrE,0,0,0,blaTEM+emrE
Morganella,488,Fish/Seafood,blaVIM,qac,0,0,0,blaVIM+qac
Morganella,488,Fish/Seafood,blaVIM,bcrABC,0,0,0,blaVIM+bcrABC
Morganella,488,Fish/Seafood,blaVIM,crcB,0,0,0,blaVIM+crcB
Morganella,488,Fish/Seafood,blaVIM,lmrS,0,0,0,blaVIM+lmrS
Morganella,488,Fish/Seafood,blaVIM,smr,0,0,0,blaVIM+smr
Morganella,488,Fish/Seafood,blaVIM,emrE,0,0,0,blaVIM+emrE
Morganella,488,Fish/Seafood,catA,qac,0,0,0,catA+qac
Morganella,488,Fish/Seafood,catA,bcrABC,0,0,0,catA+bcrABC
Morganella,488,Fish/Seafood,catA,crcB,0,0,0,catA+crcB
Morganella,488,Fish/Seafood,catA,lmrS,0,0,0,catA+lmrS
Morganella,488,Fish/Seafood,catA,smr,0,0,0,catA+smr
Morganella,488,Fish/Seafood,catA,emrE,0,0,0,catA+emrE
Morganella,488,Fish/Seafood,cmlA,qac,0,0,0,cmlA+qac
Morganella,488,Fish/Seafood,cmlA,bcrABC,0,0,0,cmlA+bcrABC
Morganella,488,Fish/Seafood,cmlA,crcB,0,0,0,cmlA+crcB
Morganella,488,Fish/Seafood,cmlA,lmrS,0,0,0,cmlA+lmrS
Morganella,488,Fish/Seafood,cmlA,smr,0,0,0,cmlA+smr
Morganella,488,Fish/Seafood,cmlA,emrE,0,0,0,cmlA+emrE
Morganella,488,Fish/Seafood,dfrA,qac,0,0,0,dfrA+qac
Morganella,488,Fish/Seafood,dfrA,bcrABC,0,0,0,dfrA+bcrABC
Morganella,488,Fish/Seafood,dfrA,crcB,0,0,0,dfrA+crcB
Morganella,488,Fish/Seafood,dfrA,lmrS,0,0,0,dfrA+lmrS
Morganella,488,Fish/Seafood,dfrA,smr,0,0,0,dfrA+smr
Morganella,488,Fish/Seafood,dfrA,emrE,0,0,0,dfrA+emrE
Morganella,488,Fish/Seafood,mec,qac,0,0,0,mec+qac
Morganella,488,Fish/Seafood,mec,bcrABC,0,0,0,mec+bcrABC
Morganella,488,Fish/Seafood,mec,crcB,0,0,0,mec+crcB
Morganella,488,Fish/Seafood,mec,lmrS,0,0,0,mec+lmrS
Morganella,488,Fish/Seafood,mec,smr,0,0,0,mec+smr
Morganella,488,Fish/Seafood,mec,emrE,0,0,0,mec+emrE
Morganella,488,Fish/Seafood,mcr-,qac,0,0,0,mcr-+qac
Morganella,488,Fish/Seafood,mcr-,bcrABC,0,0,0,mcr-+bcrABC
Morganella,488,Fish/Seafood,mcr-,crcB,0,0,0,mcr-+crcB
Morganella,488,Fish/Seafood,mcr-,lmrS,0,0,0,mcr-+lmrS
Morganella,488,Fish/Seafood,mcr-,smr,0,0,0,mcr-+smr
Morganella,488,Fish/Seafood,mcr-,emrE,0,0,0,mcr-+emrE
Morganella,488,Fish/Seafood,qnrS,qac,0,0,0,qnrS+qac
Morganella,488,Fish/Seafood,qnrS,bcrABC,0,0,0,qnrS+bcrABC
Morganella,488,Fish/Seafood,qnrS,crcB,0,0,0,qnrS+crcB
Morganella,488,Fish/Seafood,qnrS,lmrS,0,0,0,qnrS+lmrS
Morganella,488,Fish/Seafood,qnrS,smr,0,0,0,qnrS+smr
Morganella,488,Fish/Seafood,qnrS,emrE,0,0,0,qnrS+emrE
Morganella,488,Fish/Seafood,sul,qac,0,0,0,sul+qac
Morganella,488,Fish/Seafood,sul,bcrABC,0,0,0,sul+bcrABC
Morganella,488,Fish/Seafood,sul,crcB,0,0,0,sul+crcB
Morganella,488,Fish/Seafood,sul,lmrS,0,0,0,sul+lmrS
Morganella,488,Fish/Seafood,sul,smr,0,0,0,sul+smr
Morganella,488,Fish/Seafood,sul,emrE,0,0,0,sul+emrE
Morganella,488,Fish/Seafood,tet,qac,0,0,0,tet+qac
Morganella,488,Fish/Seafood,tet,bcrABC,0,0,0,tet+bcrABC
Morganella,488,Fish/Seafood,tet,crcB,0,0,0,tet+crcB
Morganella,488,Fish/Seafood,tet,lmrS,0,0,0,tet+lmrS
Morganella,488,Fish/Seafood,tet,smr,0,0,0,tet+smr
Morganella,488,Fish/Seafood,tet,emrE,0,0,0,tet+emrE
Morganella,488,Fish/Seafood,van,qac,0,0,0,van+qac
Morganella,488,Fish/Seafood,van,bcrABC,0,0,0,van+bcrABC
Morganella,488,Fish/Seafood,van,crcB,0,0,0,van+crcB
Morganella,488,Fish/Seafood,van,lmrS,0,0,0,van+lmrS
Morganella,488,Fish/Seafood,van,smr,0,0,0,van+smr
Morganella,488,Fish/Seafood,van,emrE,0,0,0,van+emrE
Morganella,488,Multi-product,aac(3),qac,2,0,0,aac(3)+qac
Morganella,488,Multi-product,aac(3),bcrABC,2,0,0,aac(3)+bcrABC
Morganella,488,Multi-product,aac(3),crcB,2,0,0,aac(3)+crcB
Morganella,488,Multi-product,aac(3),lmrS,2,0,0,aac(3)+lmrS
Morganella,488,Multi-product,aac(3),smr,2,0,0,aac(3)+smr
Morganella,488,Multi-product,aac(3),emrE,2,0,0,aac(3)+emrE
Morganella,488,Multi-product,aac(6')-Ib-cr,qac,2,0,0,aac(6')-Ib-cr+qac
Morganella,488,Multi-product,aac(6')-Ib-cr,bcrABC,2,0,0,aac(6')-Ib-cr+bcrABC
Morganella,488,Multi-product,aac(6')-Ib-cr,crcB,2,0,0,aac(6')-Ib-cr+crcB
Morganella,488,Multi-product,aac(6')-Ib-cr,lmrS,2,0,0,aac(6')-Ib-cr+lmrS
Morganella,488,Multi-product,aac(6')-Ib-cr,smr,2,0,0,aac(6')-Ib-cr+smr
Morganella,488,Multi-product,aac(6')-Ib-cr,emrE,2,0,0,aac(6')-Ib-cr+emrE
Morganella,488,Multi-product,aadA,qac,2,0,0,aadA+qac
Morganella,488,Multi-product,aadA,bcrABC,2,0,0,aadA+bcrABC
Morganella,488,Multi-product,aadA,crcB,2,0,0,aadA+crcB
Morganella,488,Multi-product,aadA,lmrS,2,0,0,aadA+lmrS
Morganella,488,Multi-product,aadA,smr,2,0,0,aadA+smr
Morganella,488,Multi-product,aadA,emrE,2,0,0,aadA+emrE
Morganella,488,Multi-product,aph(3'')-Ib,qac,2,0,0,aph(3'')-Ib+qac
Morganella,488,Multi-product,aph(3'')-Ib,bcrABC,2,0,0,aph(3'')-Ib+bcrABC
Morganella,488,Multi-product,aph(3'')-Ib,crcB,2,0,0,aph(3'')-Ib+crcB
Morganella,488,Multi-product,aph(3'')-Ib,lmrS,2,0,0,aph(3'')-Ib+lmrS
Morganella,488,Multi-product,aph(3'')-Ib,smr,2,0,0,aph(3'')-Ib+smr
Morganella,488,Multi-product,aph(3'')-Ib,emrE,2,0,0,aph(3'')-Ib+emrE
Morganella,488,Multi-product,aph(3'),qac,2,0,0,aph(3')+qac
Morganella,488,Multi-product,aph(3'),bcrABC,2,0,0,aph(3')+bcrABC
Morganella,488,Multi-product,aph(3'),crcB,2,0,0,aph(3')+crcB
Morganella,488,Multi-product,aph(3'),lmrS,2,0,0,aph(3')+lmrS
Morganella,488,Multi-product,aph(3'),smr,2,0,0,aph(3')+smr
Morganella,488,Multi-product,aph(3'),emrE,2,0,0,aph(3')+emrE
Morganella,488,Multi-product,aph(6)-Id,qac,2,0,0,aph(6)-Id+qac
Morganella,488,Multi-product,aph(6)-Id,bcrABC,2,0,0,aph(6)-Id+bcrABC
Morganella,488,Multi-product,aph(6)-Id,crcB,2,0,0,aph(6)-Id+crcB
Morganella,488,Multi-product,aph(6)-Id,lmrS,2,0,0,aph(6)-Id+lmrS
Morganella,488,Multi-product,aph(6)-Id,smr,2,0,0,aph(6)-Id+smr
Morganella,488,Multi-product,aph(6)-Id,emrE,2,0,0,aph(6)-Id+emrE
Morganella,488,Multi-product,blaCMY,qac,2,0,0,blaCMY+qac
Morganella,488,Multi-product,blaCMY,bcrABC,2,0,0,blaCMY+bcrABC
Morganella,488,Multi-product,blaCMY,crcB,2,0,0,blaCMY+crcB
Morganella,488,Multi-product,blaCMY,lmrS,2,0,0,blaCMY+lmrS
Morganella,488,Multi-product,blaCMY,smr,2,0,0,blaCMY+smr
Morganella,488,Multi-product,blaCMY,emrE,2,0,0,blaCMY+emrE
Morganella,488,Multi-product,blaCMY-2,qac,2,0,0,blaCMY-2+qac
Morganella,488,Multi-product,blaCMY-2,bcrABC,2,0,0,blaCMY-2+bcrABC
Morganella,488,Multi-product,blaCMY-2,crcB,2,0,0,blaCMY-2+crcB
Morganella,488,Multi-product,blaCMY-2,lmrS,2,0,0,blaCMY-2+lmrS
Morganella,488,Multi-product,blaCMY-2,smr,2,0,0,blaCMY-2+smr
Morganella,488,Multi-product,blaCMY-2,emrE,2,0,0,blaCMY-2+emrE
Morganella,488,Multi-product,blaCTX-M,qac,2,0,0,blaCTX-M+qac
Morganella,488,Multi-product,blaCTX-M,bcrABC,2,0,0,blaCTX-M+bcrABC
Morganella,488,Multi-product,blaCTX-M,crcB,2,0,0,blaCTX-M+crcB
Morganella,488,Multi-product,blaCTX-M,lmrS,2,0,0,blaCTX-M+lmrS
Morganella,488,Multi-product,blaCTX-M,smr,2,0,0,blaCTX-M+smr
Morganella,488,Multi-product,blaCTX-M,emrE,2,0,0,blaCTX-M+emrE
Morganella,488,Multi-product,blaIMP,qac,2,0,0,blaIMP+qac
Morganella,488,Multi-product,blaIMP,bcrABC,2,0,0,blaIMP+bcrABC
Morganella,488,Multi-product,blaIMP,crcB,2,0,0,blaIMP+crcB
Morganella,488,Multi-product,blaIMP,lmrS,2,0,0,blaIMP+lmrS
Morganella,488,Multi-product,blaIMP,smr,2,0,0,blaIMP+smr
Morganella,488,Multi-product,blaIMP,emrE,2,0,0,blaIMP+emrE
Morganella,488,Multi-product,blaKPC,qac,2,0,0,blaKPC+qac
Morganella,488,Multi-product,blaKPC,bcrABC,2,0,0,blaKPC+bcrABC
Morganella,488,Multi-product,blaKPC,crcB,2,0,0,blaKPC+crcB
Morganella,488,Multi-product,blaKPC,lmrS,2,0,0,blaKPC+lmrS
Morganella,488,Multi-product,blaKPC,smr,2,0,0,blaKPC+smr
Morganella,488,Multi-product,blaKPC,emrE,2,0,0,blaKPC+emrE
Morganella,488,Multi-product,blaNDM,qac,2,0,0,blaNDM+qac
Morganella,488,Multi-product,blaNDM,bcrABC,2,0,0,blaNDM+bcrABC
Morganella,488,Multi-product,blaNDM,crcB,2,0,0,blaNDM+crcB
Morganella,488,Multi-product,blaNDM,lmrS,2,0,0,blaNDM+lmrS
Morganella,488,Multi-product,blaNDM,smr,2,0,0,blaNDM+smr
Morganella,488,Multi-product,blaNDM,emrE,2,0,0,blaNDM+emrE
Morganella,488,Multi-product,blaOXA,qac,2,0,0,blaOXA+qac
Morganella,488,Multi-product,blaOXA,bcrABC,2,0,0,blaOXA+bcrABC
Morganella,488,Multi-product,blaOXA,crcB,2,0,0,blaOXA+crcB
Morganella,488,Multi-product,blaOXA,lmrS,2,0,0,blaOXA+lmrS
Morganella,488,Multi-product,blaOXA,smr,2,0,0,blaOXA+smr
Morganella,488,Multi-product,blaOXA,emrE,2,0,0,blaOXA+emrE
Morganella,488,Multi-product,blaPER,qac,2,0,0,blaPER+qac
Morganella,488,Multi-product,blaPER,bcrABC,2,0,0,blaPER+bcrABC
Morganella,488,Multi-product,blaPER,crcB,2,0,0,blaPER+crcB
Morganella,488,Multi-product,blaPER,lmrS,2,0,0,blaPER+lmrS
Morganella,488,Multi-product,blaPER,smr,2,0,0,blaPER+smr
Morganella,488,Multi-product,blaPER,emrE,2,0,0,blaPER+emrE
Morganella,488,Multi-product,blaSHV,qac,2,0,0,blaSHV+qac
Morganella,488,Multi-product,blaSHV,bcrABC,2,0,0,blaSHV+bcrABC
Morganella,488,Multi-product,blaSHV,crcB,2,0,0,blaSHV+crcB
Morganella,488,Multi-product,blaSHV,lmrS,2,0,0,blaSHV+lmrS
Morganella,488,Multi-product,blaSHV,smr,2,0,0,blaSHV+smr
Morganella,488,Multi-product,blaSHV,emrE,2,0,0,blaSHV+emrE
Morganella,488,Multi-product,blaTEM,qac,2,0,0,blaTEM+qac
Morganella,488,Multi-product,blaTEM,bcrABC,2,0,0,blaTEM+bcrABC
Morganella,488,Multi-product,blaTEM,crcB,2,0,0,blaTEM+crcB
Morganella,488,Multi-product,blaTEM,lmrS,2,0,0,blaTEM+lmrS
Morganella,488,Multi-product,blaTEM,smr,2,0,0,blaTEM+smr
Morganella,488,Multi-product,blaTEM,emrE,2,0,0,blaTEM+emrE
Morganella,488,Multi-product,blaVIM,qac,2,0,0,blaVIM+qac
Morganella,488,Multi-product,blaVIM,bcrABC,2,0,0,blaVIM+bcrABC
Morganella,488,Multi-product,blaVIM,crcB,2,0,0,blaVIM+crcB
Morganella,488,Multi-product,blaVIM,lmrS,2,0,0,blaVIM+lmrS
Morganella,488,Multi-product,blaVIM,smr,2,0,0,blaVIM+smr
Morganella,488,Multi-product,blaVIM,emrE,2,0,0,blaVIM+emrE
Morganella,488,Multi-product,catA,qac,2,0,0,catA+qac
Morganella,488,Multi-product,catA,bcrABC,2,0,0,catA+bcrABC
Morganella,488,Multi-product,catA,crcB,2,0,0,catA+crcB
Morganella,488,Multi-product,catA,lmrS,2,0,0,catA+lmrS
Morganella,488,Multi-product,catA,smr,2,0,0,catA+smr
Morganella,488,Multi-product,catA,emrE,2,0,0,catA+emrE
Morganella,488,Multi-product,cmlA,qac,2,0,0,cmlA+qac
Morganella,488,Multi-product,cmlA,bcrABC,2,0,0,cmlA+bcrABC
Morganella,488,Multi-product,cmlA,crcB,2,0,0,cmlA+crcB
Morganella,488,Multi-product,cmlA,lmrS,2,0,0,cmlA+lmrS
Morganella,488,Multi-product,cmlA,smr,2,0,0,cmlA+smr
Morganella,488,Multi-product,cmlA,emrE,2,0,0,cmlA+emrE
Morganella,488,Multi-product,dfrA,qac,2,0,0,dfrA+qac
Morganella,488,Multi-product,dfrA,bcrABC,2,0,0,dfrA+bcrABC
Morganella,488,Multi-product,dfrA,crcB,2,0,0,dfrA+crcB
Morganella,488,Multi-product,dfrA,lmrS,2,0,0,dfrA+lmrS
Morganella,488,Multi-product,dfrA,smr,2,0,0,dfrA+smr
Morganella,488,Multi-product,dfrA,emrE,2,0,0,dfrA+emrE
Morganella,488,Multi-product,mec,qac,2,0,0,mec+qac
Morganella,488,Multi-product,mec,bcrABC,2,0,0,mec+bcrABC
Morganella,488,Multi-product,mec,crcB,2,0,0,mec+crcB
Morganella,488,Multi-product,mec,lmrS,2,0,0,mec+lmrS
Morganella,488,Multi-product,mec,smr,2,0,0,mec+smr
Morganella,488,Multi-product,mec,emrE,2,0,0,mec+emrE
Morganella,488,Multi-product,mcr-,qac,2,0,0,mcr-+qac
Morganella,488,Multi-product,mcr-,bcrABC,2,0,0,mcr-+bcrABC
Morganella,488,Multi-product,mcr-,crcB,2,0,0,mcr-+crcB
Morganella,488,Multi-product,mcr-,lmrS,2,0,0,mcr-+lmrS
Morganella,488,Multi-product,mcr-,smr,2,0,0,mcr-+smr
Morganella,488,Multi-product,mcr-,emrE,2,0,0,mcr-+emrE
Morganella,488,Multi-product,qnrS,qac,2,0,0,qnrS+qac
Morganella,488,Multi-product,qnrS,bcrABC,2,0,0,qnrS+bcrABC
Morganella,488,Multi-product,qnrS,crcB,2,0,0,qnrS+crcB
Morganella,488,Multi-product,qnrS,lmrS,2,0,0,qnrS+lmrS
Morganella,488,Multi-product,qnrS,smr,2,0,0,qnrS+smr
Morganella,488,Multi-product,qnrS,emrE,2,0,0,qnrS+emrE
Morganella,488,Multi-product,sul,qac,2,0,0,sul+qac
Morganella,488,Multi-product,sul,bcrABC,2,0,0,sul+bcrABC
Morganella,488,Multi-product,sul,crcB,2,0,0,sul+crcB
Morganella,488,Multi-product,sul,lmrS,2,0,0,sul+lmrS
Morganella,488,Multi-product,sul,smr,2,0,0,sul+smr
Morganella,488,Multi-product,sul,emrE,2,0,0,sul+emrE
Morganella,488,Multi-product,tet,qac,2,0,0,tet+qac
Morganella,488,Multi-product,tet,bcrABC,2,0,0,tet+bcrABC
Morganella,488,Multi-product,tet,crcB,2,0,0,tet+crcB
Morganella,488,Multi-product,tet,lmrS,2,0,0,tet+lmrS
Morganella,488,Multi-product,tet,smr,2,0,0,tet+smr
Morganella,488,Multi-product,tet,emrE,2,0,0,tet+emrE
Morganella,488,Multi-product,van,qac,2,0,0,van+qac
Morganella,488,Multi-product,van,bcrABC,2,0,0,van+bcrABC
Morganella,488,Multi-product,van,crcB,2,0,0,van+crcB
Morganella,488,Multi-product,van,lmrS,2,0,0,van+lmrS
Morganella,488,Multi-product,van,smr,2,0,0,van+smr
Morganella,488,Multi-product,van,emrE,2,0,0,van+emrE
Morganella,488,Meat/Poultry,aac(3),qac,0,0,0,aac(3)+qac
Morganella,488,Meat/Poultry,aac(3),bcrABC,0,0,0,aac(3)+bcrABC
Morganella,488,Meat/Poultry,aac(3),crcB,0,0,0,aac(3)+crcB
Morganella,488,Meat/Poultry,aac(3),lmrS,0,0,0,aac(3)+lmrS
Morganella,488,Meat/Poultry,aac(3),smr,0,0,0,aac(3)+smr
Morganella,488,Meat/Poultry,aac(3),emrE,0,0,0,aac(3)+emrE
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,qac,0,0,0,aac(6')-Ib-cr+qac
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,bcrABC,0,0,0,aac(6')-Ib-cr+bcrABC
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,crcB,0,0,0,aac(6')-Ib-cr+crcB
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,lmrS,0,0,0,aac(6')-Ib-cr+lmrS
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,smr,0,0,0,aac(6')-Ib-cr+smr
Morganella,488,Meat/Poultry,aac(6')-Ib-cr,emrE,0,0,0,aac(6')-Ib-cr+emrE
Morganella,488,Meat/Poultry,aadA,qac,0,0,0,aadA+qac
Morganella,488,Meat/Poultry,aadA,bcrABC,0,0,0,aadA+bcrABC
Morganella,488,Meat/Poultry,aadA,crcB,0,0,0,aadA+crcB
Morganella,488,Meat/Poultry,aadA,lmrS,0,0,0,aadA+lmrS
Morganella,488,Meat/Poultry,aadA,smr,0,0,0,aadA+smr
Morganella,488,Meat/Poultry,aadA,emrE,0,0,0,aadA+emrE
Morganella,488,Meat/Poultry,aph(3'')-Ib,qac,0,0,0,aph(3'')-Ib+qac
Morganella,488,Meat/Poultry,aph(3'')-Ib,bcrABC,0,0,0,aph(3'')-Ib+bcrABC
Morganella,488,Meat/Poultry,aph(3'')-Ib,crcB,0,0,0,aph(3'')-Ib+crcB
Morganella,488,Meat/Poultry,aph(3'')-Ib,lmrS,0,0,0,aph(3'')-Ib+lmrS
Morganella,488,Meat/Poultry,aph(3'')-Ib,smr,0,0,0,aph(3'')-Ib+smr
Morganella,488,Meat/Poultry,aph(3'')-Ib,emrE,0,0,0,aph(3'')-Ib+emrE
Morganella,488,Meat/Poultry,aph(3'),qac,0,0,0,aph(3')+qac
Morganella,488,Meat/Poultry,aph(3'),bcrABC,0,0,0,aph(3')+bcrABC
Morganella,488,Meat/Poultry,aph(3'),crcB,0,0,0,aph(3')+crcB
Morganella,488,Meat/Poultry,aph(3'),lmrS,0,0,0,aph(3')+lmrS
Morganella,488,Meat/Poultry,aph(3'),smr,0,0,0,aph(3')+smr
Morganella,488,Meat/Poultry,aph(3'),emrE,0,0,0,aph(3')+emrE
Morganella,488,Meat/Poultry,aph(6)-Id,qac,0,0,0,aph(6)-Id+qac
Morganella,488,Meat/Poultry,aph(6)-Id,bcrABC,0,0,0,aph(6)-Id+bcrABC
Morganella,488,Meat/Poultry,aph(6)-Id,crcB,0,0,0,aph(6)-Id+crcB
Morganella,488,Meat/Poultry,aph(6)-Id,lmrS,0,0,0,aph(6)-Id+lmrS
Morganella,488,Meat/Poultry,aph(6)-Id,smr,0,0,0,aph(6)-Id+smr
Morganella,488,Meat/Poultry,aph(6)-Id,emrE,0,0,0,aph(6)-Id+emrE
Morganella,488,Meat/Poultry,blaCMY,qac,0,0,0,blaCMY+qac
Morganella,488,Meat/Poultry,blaCMY,bcrABC,0,0,0,blaCMY+bcrABC
Morganella,488,Meat/Poultry,blaCMY,crcB,0,0,0,blaCMY+crcB
Morganella,488,Meat/Poultry,blaCMY,lmrS,0,0,0,blaCMY+lmrS
Morganella,488,Meat/Poultry,blaCMY,smr,0,0,0,blaCMY+smr
Morganella,488,Meat/Poultry,blaCMY,emrE,0,0,0,blaCMY+emrE
Morganella,488,Meat/Poultry,blaCMY-2,qac,0,0,0,blaCMY-2+qac
Morganella,488,Meat/Poultry,blaCMY-2,bcrABC,0,0,0,blaCMY-2+bcrABC
Morganella,488,Meat/Poultry,blaCMY-2,crcB,0,0,0,blaCMY-2+crcB
Morganella,488,Meat/Poultry,blaCMY-2,lmrS,0,0,0,blaCMY-2+lmrS
Morganella,488,Meat/Poultry,blaCMY-2,smr,0,0,0,blaCMY-2+smr
Morganella,488,Meat/Poultry,blaCMY-2,emrE,0,0,0,blaCMY-2+emrE
Morganella,488,Meat/Poultry,blaCTX-M,qac,0,0,0,blaCTX-M+qac
Morganella,488,Meat/Poultry,blaCTX-M,bcrABC,0,0,0,blaCTX-M+bcrABC
Morganella,488,Meat/Poultry,blaCTX-M,crcB,0,0,0,blaCTX-M+crcB
Morganella,488,Meat/Poultry,blaCTX-M,lmrS,0,0,0,blaCTX-M+lmrS
Morganella,488,Meat/Poultry,blaCTX-M,smr,0,0,0,blaCTX-M+smr
Morganella,488,Meat/Poultry,blaCTX-M,emrE,0,0,0,blaCTX-M+emrE
Morganella,488,Meat/Poultry,blaIMP,qac,0,0,0,blaIMP+qac
Morganella,488,Meat/Poultry,blaIMP,bcrABC,0,0,0,blaIMP+bcrABC
Morganella,488,Meat/Poultry,blaIMP,crcB,0,0,0,blaIMP+crcB
Morganella,488,Meat/Poultry,blaIMP,lmrS,0,0,0,blaIMP+lmrS
Morganella,488,Meat/Poultry,blaIMP,smr,0,0,0,blaIMP+smr
Morganella,488,Meat/Poultry,blaIMP,emrE,0,0,0,blaIMP+emrE
Morganella,488,Meat/Poultry,blaKPC,qac,0,0,0,blaKPC+qac
Morganella,488,Meat/Poultry,blaKPC,bcrABC,0,0,0,blaKPC+bcrABC
Morganella,488,Meat/Poultry,blaKPC,crcB,0,0,0,blaKPC+crcB
Morganella,488,Meat/Poultry,blaKPC,lmrS,0,0,0,blaKPC+lmrS
Morganella,488,Meat/Poultry,blaKPC,smr,0,0,0,blaKPC+smr
Morganella,488,Meat/Poultry,blaKPC,emrE,0,0,0,blaKPC+emrE
Morganella,488,Meat/Poultry,blaNDM,qac,0,0,0,blaNDM+qac
Morganella,488,Meat/Poultry,blaNDM,bcrABC,0,0,0,blaNDM+bcrABC
Morganella,488,Meat/Poultry,blaNDM,crcB,0,0,0,blaNDM+crcB
Morganella,488,Meat/Poultry,blaNDM,lmrS,0,0,0,blaNDM+lmrS
Morganella,488,Meat/Poultry,blaNDM,smr,0,0,0,blaNDM+smr
Morganella,488,Meat/Poultry,blaNDM,emrE,0,0,0,blaNDM+emrE
Morganella,488,Meat/Poultry,blaOXA,qac,0,0,0,blaOXA+qac
Morganella,488,Meat/Poultry,blaOXA,bcrABC,0,0,0,blaOXA+bcrABC
Morganella,488,Meat/Poultry,blaOXA,crcB,0,0,0,blaOXA+crcB
Morganella,488,Meat/Poultry,blaOXA,lmrS,0,0,0,blaOXA+lmrS
Morganella,488,Meat/Poultry,blaOXA,smr,0,0,0,blaOXA+smr
Morganella,488,Meat/Poultry,blaOXA,emrE,0,0,0,blaOXA+emrE
Morganella,488,Meat/Poultry,blaPER,qac,0,0,0,blaPER+qac
Morganella,488,Meat/Poultry,blaPER,bcrABC,0,0,0,blaPER+bcrABC
Morganella,488,Meat/Poultry,blaPER,crcB,0,0,0,blaPER+crcB
Morganella,488,Meat/Poultry,blaPER,lmrS,0,0,0,blaPER+lmrS
Morganella,488,Meat/Poultry,blaPER,smr,0,0,0,blaPER+smr
Morganella,488,Meat/Poultry,blaPER,emrE,0,0,0,blaPER+emrE
Morganella,488,Meat/Poultry,blaSHV,qac,0,0,0,blaSHV+qac
Morganella,488,Meat/Poultry,blaSHV,bcrABC,0,0,0,blaSHV+bcrABC
Morganella,488,Meat/Poultry,blaSHV,crcB,0,0,0,blaSHV+crcB
Morganella,488,Meat/Poultry,blaSHV,lmrS,0,0,0,blaSHV+lmrS
Morganella,488,Meat/Poultry,blaSHV,smr,0,0,0,blaSHV+smr
Morganella,488,Meat/Poultry,blaSHV,emrE,0,0,0,blaSHV+emrE
Morganella,488,Meat/Poultry,blaTEM,qac,0,0,0,blaTEM+qac
Morganella,488,Meat/Poultry,blaTEM,bcrABC,0,0,0,blaTEM+bcrABC
Morganella,488,Meat/Poultry,blaTEM,crcB,0,0,0,blaTEM+crcB
Morganella,488,Meat/Poultry,blaTEM,lmrS,0,0,0,blaTEM+lmrS
Morganella,488,Meat/Poultry,blaTEM,smr,0,0,0,blaTEM+smr
Morganella,488,Meat/Poultry,blaTEM,emrE,0,0,0,blaTEM+emrE
Morganella,488,Meat/Poultry,blaVIM,qac,0,0,0,blaVIM+qac
Morganella,488,Meat/Poultry,blaVIM,bcrABC,0,0,0,blaVIM+bcrABC
Morganella,488,Meat/Poultry,blaVIM,crcB,0,0,0,blaVIM+crcB
Morganella,488,Meat/Poultry,blaVIM,lmrS,0,0,0,blaVIM+lmrS
Morganella,488,Meat/Poultry,blaVIM,smr,0,0,0,blaVIM+smr
Morganella,488,Meat/Poultry,blaVIM,emrE,0,0,0,blaVIM+emrE
Morganella,488,Meat/Poultry,catA,qac,0,0,0,catA+qac
Morganella,488,Meat/Poultry,catA,bcrABC,0,0,0,catA+bcrABC
Morganella,488,Meat/Poultry,catA,crcB,0,0,0,catA+crcB
Morganella,488,Meat/Poultry,catA,lmrS,0,0,0,catA+lmrS
Morganella,488,Meat/Poultry,catA,smr,0,0,0,catA+smr
Morganella,488,Meat/Poultry,catA,emrE,0,0,0,catA+emrE
Morganella,488,Meat/Poultry,cmlA,qac,0,0,0,cmlA+qac
Morganella,488,Meat/Poultry,cmlA,bcrABC,0,0,0,cmlA+bcrABC
