Genus,Source,Gene,number,total,Percent
Klebsiella,Clinical,blaSHV,22734,25417,89.44407286
Klebsiella,Animal,blaSHV,150,180,83.33333333
Klebsiella,Animal environment,blaSHV,,,
Klebsiella,Animal feces,blaSHV,3,7,42.85714286
Klebsiella,Farm,blaSHV,52,58,89.65517241
Klebsiella,Egg,blaSHV,1,1,100
Klebsiella,Farm sewage,blaSHV,,,
Klebsiella,Fish/Seafood,blaSHV,9,9,100
Klebsiella,Food,blaSHV,13,22,59.09090909
Klebsiella,Meat,blaSHV,3714,4159,89.30031258
Klebsiella,Reptile,blaSHV,11,19,57.89473684
Klebsiella,Cider,blaSHV,,,
Klebsiella,Dairy,blaSHV,53,66,80.3030303
Klebsiella,Slaughterhouse,blaSHV,,,
Klebsiella,Farm water,blaSHV,2,2,100
Klebsiella,Flour,blaSHV,,,
Klebsiella,Fruit/vegetables,blaSHV,23,31,74.19354839
Klebsiella,Seeds,blaSHV,,,
Klebsiella,Spice_Herbs,blaSHV,3,4,75
Klebsiella,Insect,blaSHV,2,5,40
Klebsiella,Nuts,blaSHV,,,
Klebsiella,Plant,blaSHV,2,11,18.18181818
Klebsiella,Sewage,blaSHV,58,81,71.60493827
Klebsiella,Wastewater,blaSHV,41,59,69.49152542
Klebsiella,Water,blaSHV,77,103,74.75728155
Klebsiella,Tea,blaSHV,,,
Klebsiella,Clinical,blaTEM,15412,25417,60.63658182
Klebsiella,Animal,blaTEM,69,180,38.33333333
Klebsiella,Animal environment,blaTEM,,,
Klebsiella,Animal feces,blaTEM,3,7,42.85714286
Klebsiella,Farm,blaTEM,16,58,27.5862069
Klebsiella,Egg,blaTEM,0,1,0
Klebsiella,Farm sewage,blaTEM,,,
Klebsiella,Fish/Seafood,blaTEM,2,9,22.22222222
Klebsiella,Food,blaTEM,9,22,40.90909091
Klebsiella,Meat,blaTEM,2426,4159,58.33132965
Klebsiella,Reptile,blaTEM,0,19,0
Klebsiella,Cider,blaTEM,,,
Klebsiella,Dairy,blaTEM,2,66,3.03030303
Klebsiella,Slaughterhouse,blaTEM,,,
Klebsiella,Farm water,blaTEM,1,2,50
Klebsiella,Flour,blaTEM,,,
Klebsiella,Fruit/vegetables,blaTEM,12,31,38.70967742
Klebsiella,Seeds,blaTEM,,,
Klebsiella,Spice_Herbs,blaTEM,0,4,0
Klebsiella,Insect,blaTEM,0,5,0
Klebsiella,Nuts,blaTEM,,,
Klebsiella,Plant,blaTEM,0,11,0
Klebsiella,Sewage,blaTEM,38,81,46.91358025
Klebsiella,Wastewater,blaTEM,30,59,50.84745763
Klebsiella,Water,blaTEM,39,103,37.86407767
Klebsiella,Tea,blaTEM,,,
Klebsiella,Clinical,blaVIM,204,25417,0.802612425
Klebsiella,Animal,blaVIM,0,180,0
Klebsiella,Animal environment,blaVIM,,,
Klebsiella,Animal feces,blaVIM,0,7,0
Klebsiella,Farm,blaVIM,0,58,0
Klebsiella,Egg,blaVIM,0,1,0
Klebsiella,Farm sewage,blaVIM,,,
Klebsiella,Fish/Seafood,blaVIM,0,9,0
Klebsiella,Food,blaVIM,0,22,0
Klebsiella,Meat,blaVIM,15,4159,0.360663621
Klebsiella,Reptile,blaVIM,0,19,0
Klebsiella,Cider,blaVIM,,,
Klebsiella,Dairy,blaVIM,0,66,0
Klebsiella,Slaughterhouse,blaVIM,,,
Klebsiella,Farm water,blaVIM,0,2,0
Klebsiella,Flour,blaVIM,,,
Klebsiella,Fruit/vegetables,blaVIM,0,31,0
Klebsiella,Seeds,blaVIM,,,
Klebsiella,Spice_Herbs,blaVIM,0,4,0
Klebsiella,Insect,blaVIM,0,5,0
Klebsiella,Nuts,blaVIM,,,
Klebsiella,Plant,blaVIM,0,11,0
Klebsiella,Sewage,blaVIM,0,81,0
Klebsiella,Wastewater,blaVIM,0,59,0
Klebsiella,Water,blaVIM,3,103,2.912621359
Klebsiella,Tea,blaVIM,,,
Klebsiella,Clinical,catA,7529,25417,29.6219066
Klebsiella,Animal,catA,39,180,21.66666667
Klebsiella,Animal environment,catA,,,
Klebsiella,Animal feces,catA,2,7,28.57142857
Klebsiella,Farm,catA,6,58,10.34482759
Klebsiella,Egg,catA,0,1,0
Klebsiella,Farm sewage,catA,,,
Klebsiella,Fish/Seafood,catA,1,9,11.11111111
Klebsiella,Food,catA,4,22,18.18181818
Klebsiella,Meat,catA,1204,4159,28.94926665
Klebsiella,Reptile,catA,0,19,0
Klebsiella,Cider,catA,,,
Klebsiella,Dairy,catA,0,66,0
Klebsiella,Slaughterhouse,catA,,,
Klebsiella,Farm water,catA,0,2,0
Klebsiella,Flour,catA,,,
Klebsiella,Fruit/vegetables,catA,4,31,12.90322581
Klebsiella,Seeds,catA,,,
Klebsiella,Spice_Herbs,catA,0,4,0
Klebsiella,Insect,catA,0,5,0
Klebsiella,Nuts,catA,,,
Klebsiella,Plant,catA,0,11,0
Klebsiella,Sewage,catA,4,81,4.938271605
Klebsiella,Wastewater,catA,12,59,20.33898305
Klebsiella,Water,catA,19,103,18.44660194
Klebsiella,Tea,catA,,,
Klebsiella,Clinical,cmlA,1487,25417,5.850415077
Klebsiella,Animal,cmlA,18,180,10
Klebsiella,Animal environment,cmlA,,,
Klebsiella,Animal feces,cmlA,2,7,28.57142857
Klebsiella,Farm,cmlA,7,58,12.06896552
Klebsiella,Egg,cmlA,0,1,0
Klebsiella,Farm sewage,cmlA,,,
Klebsiella,Fish/Seafood,cmlA,0,9,0
Klebsiella,Food,cmlA,0,22,0
Klebsiella,Meat,cmlA,261,4159,6.275547006
Klebsiella,Reptile,cmlA,0,19,0
Klebsiella,Cider,cmlA,,,
Klebsiella,Dairy,cmlA,0,66,0
Klebsiella,Slaughterhouse,cmlA,,,
Klebsiella,Farm water,cmlA,0,2,0
Klebsiella,Flour,cmlA,,,
Klebsiella,Fruit/vegetables,cmlA,1,31,3.225806452
Klebsiella,Seeds,cmlA,,,
Klebsiella,Spice_Herbs,cmlA,0,4,0
Klebsiella,Insect,cmlA,0,5,0
Klebsiella,Nuts,cmlA,,,
Klebsiella,Plant,cmlA,0,11,0
Klebsiella,Sewage,cmlA,1,81,1.234567901
Klebsiella,Wastewater,cmlA,11,59,18.6440678
Klebsiella,Water,cmlA,6,103,5.825242718
Klebsiella,Tea,cmlA,,,
Klebsiella,Clinical,dfrA,16426,25417,64.62603769
Klebsiella,Animal,dfrA,99,180,55
Klebsiella,Animal environment,dfrA,,,
Klebsiella,Animal feces,dfrA,4,7,57.14285714
Klebsiella,Farm,dfrA,42,58,72.4137931
Klebsiella,Egg,dfrA,1,1,100
Klebsiella,Farm sewage,dfrA,,,
Klebsiella,Fish/Seafood,dfrA,1,9,11.11111111
Klebsiella,Food,dfrA,10,22,45.45454545
Klebsiella,Meat,dfrA,2573,4159,61.86583313
Klebsiella,Reptile,dfrA,0,19,0
Klebsiella,Cider,dfrA,,,
Klebsiella,Dairy,dfrA,1,66,1.515151515
Klebsiella,Slaughterhouse,dfrA,,,
Klebsiella,Farm water,dfrA,1,2,50
Klebsiella,Flour,dfrA,,,
Klebsiella,Fruit/vegetables,dfrA,20,31,64.51612903
Klebsiella,Seeds,dfrA,,,
Klebsiella,Spice_Herbs,dfrA,2,4,50
Klebsiella,Insect,dfrA,0,5,0
Klebsiella,Nuts,dfrA,,,
Klebsiella,Plant,dfrA,0,11,0
Klebsiella,Sewage,dfrA,37,81,45.67901235
Klebsiella,Wastewater,dfrA,33,59,55.93220339
Klebsiella,Water,dfrA,57,103,55.33980583
Klebsiella,Tea,dfrA,,,
Klebsiella,Clinical,mcr-,309,25417,1.215721761
Klebsiella,Animal,mcr-,0,180,0
Klebsiella,Animal environment,mcr-,,,
Klebsiella,Animal feces,mcr-,2,7,28.57142857
Klebsiella,Farm,mcr-,0,58,0
Klebsiella,Egg,mcr-,0,1,0
Klebsiella,Farm sewage,mcr-,,,
Klebsiella,Fish/Seafood,mcr-,0,9,0
Klebsiella,Food,mcr-,7,22,31.81818182
Klebsiella,Meat,mcr-,29,4159,0.697283001
Klebsiella,Reptile,mcr-,0,19,0
Klebsiella,Cider,mcr-,,,
Klebsiella,Dairy,mcr-,0,66,0
Klebsiella,Slaughterhouse,mcr-,,,
Klebsiella,Farm water,mcr-,0,2,0
Klebsiella,Flour,mcr-,,,
Klebsiella,Fruit/vegetables,mcr-,0,31,0
Klebsiella,Seeds,mcr-,,,
Klebsiella,Spice_Herbs,mcr-,0,4,0
Klebsiella,Insect,mcr-,0,5,0
Klebsiella,Nuts,mcr-,,,
Klebsiella,Plant,mcr-,0,11,0
Klebsiella,Sewage,mcr-,3,81,3.703703704
Klebsiella,Wastewater,mcr-,1,59,1.694915254
Klebsiella,Water,mcr-,2,103,1.941747573
Klebsiella,Tea,mcr-,,,
Klebsiella,Clinical,mcr-1,96,25417,0.377699965
Klebsiella,Animal,mcr-1,0,180,0
Klebsiella,Animal environment,mcr-1,,,
Klebsiella,Animal feces,mcr-1,1,7,14.28571429
Klebsiella,Farm,mcr-1,0,58,0
Klebsiella,Egg,mcr-1,0,1,0
Klebsiella,Farm sewage,mcr-1,,,
Klebsiella,Fish/Seafood,mcr-1,0,9,0
Klebsiella,Food,mcr-1,7,22,31.81818182
Klebsiella,Meat,mcr-1,6,4159,0.144265448
Klebsiella,Reptile,mcr-1,0,19,0
Klebsiella,Cider,mcr-1,,,
Klebsiella,Dairy,mcr-1,0,66,0
Klebsiella,Slaughterhouse,mcr-1,,,
Klebsiella,Farm water,mcr-1,0,2,0
Klebsiella,Flour,mcr-1,,,
Klebsiella,Fruit/vegetables,mcr-1,0,31,0
Klebsiella,Seeds,mcr-1,,,
Klebsiella,Spice_Herbs,mcr-1,0,4,0
Klebsiella,Insect,mcr-1,0,5,0
Klebsiella,Nuts,mcr-1,,,
Klebsiella,Plant,mcr-1,0,11,0
Klebsiella,Sewage,mcr-1,2,81,2.469135802
Klebsiella,Wastewater,mcr-1,0,59,0
Klebsiella,Water,mcr-1,1,103,0.970873786
Klebsiella,Tea,mcr-1,,,
Klebsiella,Clinical,mcr-9,177,25417,0.69638431
Klebsiella,Animal,mcr-9,0,180,0
Klebsiella,Animal environment,mcr-9,,,
Klebsiella,Animal feces,mcr-9,0,7,0
Klebsiella,Farm,mcr-9,0,58,0
Klebsiella,Egg,mcr-9,0,1,0
Klebsiella,Farm sewage,mcr-9,,,
Klebsiella,Fish/Seafood,mcr-9,0,9,0
Klebsiella,Food,mcr-9,0,22,0
Klebsiella,Meat,mcr-9,21,4159,0.504929069
Klebsiella,Reptile,mcr-9,0,19,0
Klebsiella,Cider,mcr-9,,,
Klebsiella,Dairy,mcr-9,0,66,0
Klebsiella,Slaughterhouse,mcr-9,,,
Klebsiella,Farm water,mcr-9,0,2,0
Klebsiella,Flour,mcr-9,,,
Klebsiella,Fruit/vegetables,mcr-9,0,31,0
Klebsiella,Seeds,mcr-9,,,
Klebsiella,Spice_Herbs,mcr-9,0,4,0
Klebsiella,Insect,mcr-9,0,5,0
Klebsiella,Nuts,mcr-9,,,
Klebsiella,Plant,mcr-9,0,11,0
Klebsiella,Sewage,mcr-9,0,81,0
Klebsiella,Wastewater,mcr-9,1,59,1.694915254
Klebsiella,Water,mcr-9,1,103,0.970873786
Klebsiella,Tea,mcr-9,,,
Klebsiella,Clinical,qnrS,3487,25417,13.71916434
Klebsiella,Animal,qnrS,15,180,8.333333333
Klebsiella,Animal environment,qnrS,,,
Klebsiella,Animal feces,qnrS,0,7,0
Klebsiella,Farm,qnrS,6,58,10.34482759
Klebsiella,Egg,qnrS,0,1,0
Klebsiella,Farm sewage,qnrS,,,
Klebsiella,Fish/Seafood,qnrS,0,9,0
Klebsiella,Food,qnrS,6,22,27.27272727
Klebsiella,Meat,qnrS,534,4159,12.83962491
Klebsiella,Reptile,qnrS,0,19,0
Klebsiella,Cider,qnrS,,,
Klebsiella,Dairy,qnrS,0,66,0
Klebsiella,Slaughterhouse,qnrS,,,
Klebsiella,Farm water,qnrS,0,2,0
Klebsiella,Flour,qnrS,,,
Klebsiella,Fruit/vegetables,qnrS,4,31,12.90322581
Klebsiella,Seeds,qnrS,,,
Klebsiella,Spice_Herbs,qnrS,0,4,0
Klebsiella,Insect,qnrS,0,5,0
Klebsiella,Nuts,qnrS,,,
Klebsiella,Plant,qnrS,0,11,0
Klebsiella,Sewage,qnrS,5,81,6.172839506
Klebsiella,Wastewater,qnrS,3,59,5.084745763
Klebsiella,Water,qnrS,19,103,18.44660194
Klebsiella,Tea,qnrS,,,
Klebsiella,Clinical,sul,17660,25417,69.48105599
Klebsiella,Animal,sul,108,180,60
Klebsiella,Animal environment,sul,,,
Klebsiella,Animal feces,sul,4,7,57.14285714
Klebsiella,Farm,sul,44,58,75.86206897
Klebsiella,Egg,sul,1,1,100
Klebsiella,Farm sewage,sul,,,
Klebsiella,Fish/Seafood,sul,3,9,33.33333333
Klebsiella,Food,sul,12,22,54.54545455
Klebsiella,Meat,sul,2792,4159,67.131522
Klebsiella,Reptile,sul,0,19,0
Klebsiella,Cider,sul,,,
Klebsiella,Dairy,sul,1,66,1.515151515
Klebsiella,Slaughterhouse,sul,,,
Klebsiella,Farm water,sul,1,2,50
Klebsiella,Flour,sul,,,
Klebsiella,Fruit/vegetables,sul,18,31,58.06451613
Klebsiella,Seeds,sul,,,
Klebsiella,Spice_Herbs,sul,1,4,25
Klebsiella,Insect,sul,0,5,0
Klebsiella,Nuts,sul,,,
Klebsiella,Plant,sul,0,11,0
Klebsiella,Sewage,sul,45,81,55.55555556
Klebsiella,Wastewater,sul,32,59,54.23728814
Klebsiella,Water,sul,61,103,59.22330097
Klebsiella,Tea,sul,,,
Klebsiella,Clinical,tet,8533,25417,33.57201873
Klebsiella,Animal,tet,79,180,43.88888889
Klebsiella,Animal environment,tet,,,
Klebsiella,Animal feces,tet,4,7,57.14285714
Klebsiella,Farm,tet,44,58,75.86206897
Klebsiella,Egg,tet,1,1,100
Klebsiella,Farm sewage,tet,,,
Klebsiella,Fish/Seafood,tet,2,9,22.22222222
Klebsiella,Food,tet,11,22,50
Klebsiella,Meat,tet,1472,4159,35.39312335
Klebsiella,Reptile,tet,0,19,0
Klebsiella,Cider,tet,,,
Klebsiella,Dairy,tet,2,66,3.03030303
Klebsiella,Slaughterhouse,tet,,,
Klebsiella,Farm water,tet,1,2,50
Klebsiella,Flour,tet,,,
Klebsiella,Fruit/vegetables,tet,14,31,45.16129032
Klebsiella,Seeds,tet,,,
Klebsiella,Spice_Herbs,tet,1,4,25
Klebsiella,Insect,tet,0,5,0
Klebsiella,Nuts,tet,,,
Klebsiella,Plant,tet,0,11,0
Klebsiella,Sewage,tet,36,81,44.44444444
Klebsiella,Wastewater,tet,11,59,18.6440678
Klebsiella,Water,tet,48,103,46.60194175
Klebsiella,Tea,tet,,,
Klebsiella,Clinical,van,1,25417,0.003934375
Klebsiella,Animal,van,0,180,0
Klebsiella,Animal environment,van,,,
Klebsiella,Animal feces,van,0,7,0
Klebsiella,Farm,van,0,58,0
Klebsiella,Egg,van,0,1,0
Klebsiella,Farm sewage,van,,,
Klebsiella,Fish/Seafood,van,0,9,0
Klebsiella,Food,van,0,22,0
Klebsiella,Meat,van,0,4159,0
Klebsiella,Reptile,van,0,19,0
Klebsiella,Cider,van,,,
Klebsiella,Dairy,van,0,66,0
Klebsiella,Slaughterhouse,van,,,
Klebsiella,Farm water,van,0,2,0
Klebsiella,Flour,van,,,
Klebsiella,Fruit/vegetables,van,0,31,0
Klebsiella,Seeds,van,,,
Klebsiella,Spice_Herbs,van,0,4,0
Klebsiella,Insect,van,0,5,0
Klebsiella,Nuts,van,,,
Klebsiella,Plant,van,0,11,0
Klebsiella,Sewage,van,0,81,0
Klebsiella,Wastewater,van,0,59,0
Klebsiella,Water,van,0,103,0
Klebsiella,Tea,van,,,
Klebsiella,Clinical,gyrA,13592,25417,53.47601999
Klebsiella,Animal,gyrA,71,180,39.44444444
Klebsiella,Animal environment,gyrA,,,
Klebsiella,Animal feces,gyrA,4,7,57.14285714
Klebsiella,Farm,gyrA,40,58,68.96551724
Klebsiella,Egg,gyrA,1,1,100
Klebsiella,Farm sewage,gyrA,,,
Klebsiella,Fish/Seafood,gyrA,3,9,33.33333333
Klebsiella,Food,gyrA,3,22,13.63636364
Klebsiella,Meat,gyrA,2156,4159,51.83938447
Klebsiella,Reptile,gyrA,0,19,0
Klebsiella,Cider,gyrA,,,
Klebsiella,Dairy,gyrA,0,66,0
Klebsiella,Slaughterhouse,gyrA,,,
Klebsiella,Farm water,gyrA,0,2,0
Klebsiella,Flour,gyrA,,,
Klebsiella,Fruit/vegetables,gyrA,6,31,19.35483871
Klebsiella,Seeds,gyrA,,,
Klebsiella,Spice_Herbs,gyrA,0,4,0
Klebsiella,Insect,gyrA,0,5,0
Klebsiella,Nuts,gyrA,,,
Klebsiella,Plant,gyrA,0,11,0
Klebsiella,Sewage,gyrA,17,81,20.98765432
Klebsiella,Wastewater,gyrA,16,59,27.11864407
Klebsiella,Water,gyrA,22,103,21.3592233
Klebsiella,Tea,gyrA,,,
Klebsiella,Clinical,parC,2614,25417,10.28445529
Klebsiella,Animal,parC,10,180,5.555555556
Klebsiella,Animal environment,parC,,,
Klebsiella,Animal feces,parC,0,7,0
Klebsiella,Farm,parC,3,58,5.172413793
Klebsiella,Egg,parC,0,1,0
Klebsiella,Farm sewage,parC,,,
Klebsiella,Fish/Seafood,parC,3,9,33.33333333
Klebsiella,Food,parC,0,22,0
Klebsiella,Meat,parC,532,4159,12.79153643
Klebsiella,Reptile,parC,0,19,0
Klebsiella,Cider,parC,,,
Klebsiella,Dairy,parC,0,66,0
Klebsiella,Slaughterhouse,parC,,,
Klebsiella,Farm water,parC,0,2,0
Klebsiella,Flour,parC,,,
Klebsiella,Fruit/vegetables,parC,2,31,6.451612903
Klebsiella,Seeds,parC,,,
Klebsiella,Spice_Herbs,parC,0,4,0
Klebsiella,Insect,parC,0,5,0
Klebsiella,Nuts,parC,,,
Klebsiella,Plant,parC,0,11,0
Klebsiella,Sewage,parC,12,81,14.81481481
Klebsiella,Wastewater,parC,0,59,0
Klebsiella,Water,parC,10,103,9.708737864
Klebsiella,Tea,parC,,,
Klebsiella,Clinical,parE,,,
Klebsiella,Animal,parE,,,
Klebsiella,Animal environment,parE,,,
Klebsiella,Animal feces,parE,,,
Klebsiella,Farm,parE,,,
Klebsiella,Egg,parE,,,
Klebsiella,Farm sewage,parE,,,
Klebsiella,Fish/Seafood,parE,,,
Klebsiella,Food,parE,,,
Klebsiella,Meat,parE,,,
Klebsiella,Reptile,parE,,,
Klebsiella,Cider,parE,,,
Klebsiella,Dairy,parE,,,
Klebsiella,Slaughterhouse,parE,,,
Klebsiella,Farm water,parE,,,
Klebsiella,Flour,parE,,,
Klebsiella,Fruit/vegetables,parE,,,
Klebsiella,Seeds,parE,,,
Klebsiella,Spice_Herbs,parE,,,
Klebsiella,Insect,parE,,,
Klebsiella,Nuts,parE,,,
Klebsiella,Plant,parE,,,
Klebsiella,Sewage,parE,,,
Klebsiella,Wastewater,parE,,,
Klebsiella,Water,parE,,,
Klebsiella,Tea,parE,,,
Listeria monocytogenes,Clinical,aac(3),0,6810,0
Listeria monocytogenes,Animal,aac(3),0,690,0
Listeria monocytogenes,Animal environment,aac(3),0,1,0
Listeria monocytogenes,Animal feces,aac(3),0,130,0
Listeria monocytogenes,Farm,aac(3),0,29,0
Listeria monocytogenes,Egg,aac(3),0,12,0
Listeria monocytogenes,Farm sewage,aac(3),,,
Listeria monocytogenes,Fish/Seafood,aac(3),0,744,0
Listeria monocytogenes,Food,aac(3),0,6516,0
Listeria monocytogenes,Meat,aac(3),0,4421,0
Listeria monocytogenes,Reptile,aac(3),,,
Listeria monocytogenes,Cider,aac(3),,,
Listeria monocytogenes,Dairy,aac(3),0,1367,0
Listeria monocytogenes,Slaughterhouse,aac(3),0,388,0
Listeria monocytogenes,Farm water,aac(3),0,49,0
Listeria monocytogenes,Flour,aac(3),0,2,0
Listeria monocytogenes,Fruit/vegetables,aac(3),0,1428,0
Listeria monocytogenes,Seeds,aac(3),,,
Listeria monocytogenes,Spice_Herbs,aac(3),0,25,0
Listeria monocytogenes,Insect,aac(3),0,4,0
Listeria monocytogenes,Nuts,aac(3),0,8,0
Listeria monocytogenes,Plant,aac(3),0,14,0
Listeria monocytogenes,Sewage,aac(3),,,
Listeria monocytogenes,Wastewater,aac(3),0,3,0
Listeria monocytogenes,Water,aac(3),0,1161,0
Listeria monocytogenes,Tea,aac(3),,,
Listeria monocytogenes,Clinical,'aac(6'')-Ib-cr',0,6810,0
Listeria monocytogenes,Animal,'aac(6'')-Ib-cr',0,690,0
Listeria monocytogenes,Animal environment,'aac(6'')-Ib-cr',0,1,0
Listeria monocytogenes,Animal feces,'aac(6'')-Ib-cr',0,130,0
Listeria monocytogenes,Farm,'aac(6'')-Ib-cr',0,29,0
Listeria monocytogenes,Egg,'aac(6'')-Ib-cr',0,12,0
Listeria monocytogenes,Farm sewage,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Fish/Seafood,'aac(6'')-Ib-cr',0,744,0
Listeria monocytogenes,Food,'aac(6'')-Ib-cr',0,6516,0
Listeria monocytogenes,Meat,'aac(6'')-Ib-cr',0,4421,0
Listeria monocytogenes,Reptile,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Cider,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Dairy,'aac(6'')-Ib-cr',0,1367,0
Listeria monocytogenes,Slaughterhouse,'aac(6'')-Ib-cr',0,388,0
Listeria monocytogenes,Farm water,'aac(6'')-Ib-cr',0,49,0
Listeria monocytogenes,Flour,'aac(6'')-Ib-cr',0,2,0
Listeria monocytogenes,Fruit/vegetables,'aac(6'')-Ib-cr',0,1428,0
Listeria monocytogenes,Seeds,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Spice_Herbs,'aac(6'')-Ib-cr',0,25,0
Listeria monocytogenes,Insect,'aac(6'')-Ib-cr',0,4,0
Listeria monocytogenes,Nuts,'aac(6'')-Ib-cr',0,8,0
Listeria monocytogenes,Plant,'aac(6'')-Ib-cr',0,14,0
Listeria monocytogenes,Sewage,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Wastewater,'aac(6'')-Ib-cr',0,3,0
Listeria monocytogenes,Water,'aac(6'')-Ib-cr',0,1161,0
Listeria monocytogenes,Tea,'aac(6'')-Ib-cr',,,
Listeria monocytogenes,Clinical,aadA,1,6810,0.014684288
Listeria monocytogenes,Animal,aadA,0,690,0
Listeria monocytogenes,Animal environment,aadA,0,1,0
Listeria monocytogenes,Animal feces,aadA,0,130,0
Listeria monocytogenes,Farm,aadA,0,29,0
Listeria monocytogenes,Egg,aadA,0,12,0
Listeria monocytogenes,Farm sewage,aadA,,,
Listeria monocytogenes,Fish/Seafood,aadA,0,744,0
Listeria monocytogenes,Food,aadA,0,6516,0
Listeria monocytogenes,Meat,aadA,0,4421,0
Listeria monocytogenes,Reptile,aadA,,,
Listeria monocytogenes,Cider,aadA,,,
Listeria monocytogenes,Dairy,aadA,0,1367,0
Listeria monocytogenes,Slaughterhouse,aadA,0,388,0
Listeria monocytogenes,Farm water,aadA,0,49,0
Listeria monocytogenes,Flour,aadA,0,2,0
Listeria monocytogenes,Fruit/vegetables,aadA,0,1428,0
Listeria monocytogenes,Seeds,aadA,,,
Listeria monocytogenes,Spice_Herbs,aadA,0,25,0
Listeria monocytogenes,Insect,aadA,0,4,0
Listeria monocytogenes,Nuts,aadA,0,8,0
Listeria monocytogenes,Plant,aadA,0,14,0
Listeria monocytogenes,Sewage,aadA,,,
Listeria monocytogenes,Wastewater,aadA,0,3,0
Listeria monocytogenes,Water,aadA,0,1161,0
Listeria monocytogenes,Tea,aadA,,,
Listeria monocytogenes,Clinical,'aph(3'''')-Ib',0,6810,0
Listeria monocytogenes,Animal,'aph(3'''')-Ib',0,690,0
Listeria monocytogenes,Animal environment,'aph(3'''')-Ib',0,1,0
Listeria monocytogenes,Animal feces,'aph(3'''')-Ib',0,130,0
Listeria monocytogenes,Farm,'aph(3'''')-Ib',0,29,0
Listeria monocytogenes,Egg,'aph(3'''')-Ib',0,12,0
Listeria monocytogenes,Farm sewage,'aph(3'''')-Ib',,,
Listeria monocytogenes,Fish/Seafood,'aph(3'''')-Ib',0,744,0
Listeria monocytogenes,Food,'aph(3'''')-Ib',0,6516,0
Listeria monocytogenes,Meat,'aph(3'''')-Ib',0,4421,0
Listeria monocytogenes,Reptile,'aph(3'''')-Ib',,,
Listeria monocytogenes,Cider,'aph(3'''')-Ib',,,
Listeria monocytogenes,Dairy,'aph(3'''')-Ib',0,1367,0
Listeria monocytogenes,Slaughterhouse,'aph(3'''')-Ib',0,388,0
Listeria monocytogenes,Farm water,'aph(3'''')-Ib',0,49,0
Listeria monocytogenes,Flour,'aph(3'''')-Ib',0,2,0
Listeria monocytogenes,Fruit/vegetables,'aph(3'''')-Ib',0,1428,0
Listeria monocytogenes,Seeds,'aph(3'''')-Ib',,,
Listeria monocytogenes,Spice_Herbs,'aph(3'''')-Ib',0,25,0
Listeria monocytogenes,Insect,'aph(3'''')-Ib',0,4,0
Listeria monocytogenes,Nuts,'aph(3'''')-Ib',0,8,0
Listeria monocytogenes,Plant,'aph(3'''')-Ib',0,14,0
Listeria monocytogenes,Sewage,'aph(3'''')-Ib',,,
Listeria monocytogenes,Wastewater,'aph(3'''')-Ib',0,3,0
Listeria monocytogenes,Water,'aph(3'''')-Ib',0,1161,0
Listeria monocytogenes,Tea,'aph(3'''')-Ib',,,
Listeria monocytogenes,Clinical,'aph(3'')',5,6810,0.073421439
Listeria monocytogenes,Animal,'aph(3'')',0,690,0
Listeria monocytogenes,Animal environment,'aph(3'')',0,1,0
Listeria monocytogenes,Animal feces,'aph(3'')',0,130,0
Listeria monocytogenes,Farm,'aph(3'')',0,29,0
Listeria monocytogenes,Egg,'aph(3'')',0,12,0
Listeria monocytogenes,Farm sewage,'aph(3'')',,,
Listeria monocytogenes,Fish/Seafood,'aph(3'')',0,744,0
Listeria monocytogenes,Food,'aph(3'')',11,6516,0.168815224
Listeria monocytogenes,Meat,'aph(3'')',1,4421,0.022619317
Listeria monocytogenes,Reptile,'aph(3'')',,,
Listeria monocytogenes,Cider,'aph(3'')',,,
Listeria monocytogenes,Dairy,'aph(3'')',0,1367,0
Listeria monocytogenes,Slaughterhouse,'aph(3'')',0,388,0
Listeria monocytogenes,Farm water,'aph(3'')',0,49,0
Listeria monocytogenes,Flour,'aph(3'')',0,2,0
Listeria monocytogenes,Fruit/vegetables,'aph(3'')',0,1428,0
Listeria monocytogenes,Seeds,'aph(3'')',,,
Listeria monocytogenes,Spice_Herbs,'aph(3'')',0,25,0
Listeria monocytogenes,Insect,'aph(3'')',0,4,0
Listeria monocytogenes,Nuts,'aph(3'')',0,8,0
Listeria monocytogenes,Plant,'aph(3'')',0,14,0
Listeria monocytogenes,Sewage,'aph(3'')',,,
Listeria monocytogenes,Wastewater,'aph(3'')',0,3,0
Listeria monocytogenes,Water,'aph(3'')',0,1161,0
Listeria monocytogenes,Tea,'aph(3'')',,,
Listeria monocytogenes,Clinical,aph(6)-Id,0,6810,0
Listeria monocytogenes,Animal,aph(6)-Id,0,690,0
Listeria monocytogenes,Animal environment,aph(6)-Id,0,1,0
Listeria monocytogenes,Animal feces,aph(6)-Id,0,130,0
Listeria monocytogenes,Farm,aph(6)-Id,0,29,0
Listeria monocytogenes,Egg,aph(6)-Id,0,12,0
Listeria monocytogenes,Farm sewage,aph(6)-Id,,,
Listeria monocytogenes,Fish/Seafood,aph(6)-Id,0,744,0
Listeria monocytogenes,Food,aph(6)-Id,0,6516,0
Listeria monocytogenes,Meat,aph(6)-Id,0,4421,0
