Species,Genus,total_genus,Source,Gene,number,total
Enterobacter oligotrophicus,Enterobacter,4,Egg,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,van,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Egg,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,van,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Fish/Seafood,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,van,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Multi-product,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,van,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Meat/Poultry,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Cider,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,van,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Cider,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,van,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Dairy,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Flour,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,van,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Flour,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,van,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Fruit/Vegetables,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,van,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Spice/Herbs,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,van,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Nuts/Seeds,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Tea,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,dfrA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,mec,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,mcr-,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,mcr-1,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,mcr-9,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,qnrS,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,sul,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,tet,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,van,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,gyrA,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,parC,,
Enterobacter oligotrophicus,Enterobacter,4,Tea,parE,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aac(3),,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aac(6')-Ib-cr,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aadA,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aph(3'')-Ib,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aph(3'),,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,aph(6)-Id,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaACT,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaCARB,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaCMY,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaCMY-2,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaCTX-M,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaGES,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaIMP,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaKPC,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaNDM,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaOXA,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaPER,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaSHV,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaTEM,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,blaVIM,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,catA,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,cmlA,,
Enterobacter oligotrophicus,Enterobacter,4,Clinical,dfrA,,
