Genus,Source,Gene,number,total
Escherichia albertii,676,Raw pet food,qac,0,0
Escherichia albertii,676,Raw pet food,qacEdelta,0,0
Escherichia albertii,676,Raw pet food,qacC,0,0
Escherichia albertii,676,Raw pet food,qacE,0,0
Escherichia albertii,676,Raw pet food,qacA,0,0
Escherichia albertii,676,Raw pet food,qacB,0,0
Escherichia albertii,676,Raw pet food,qacF,0,0
Escherichia albertii,676,Raw pet food,qacG,0,0
Escherichia albertii,676,Raw pet food,qacH,0,0
Escherichia albertii,676,Raw pet food,qacJ,0,0
Escherichia albertii,676,Raw pet food,qacK,0,0
Escherichia albertii,676,Raw pet food,qacL,0,0
Escherichia albertii,676,Raw pet food,qacM,0,0
Escherichia albertii,676,Raw pet food,sugE,0,0
Escherichia albertii,676,Raw pet food,bcrABC,0,0
Escherichia albertii,676,Raw pet food,crcB,0,0
Escherichia albertii,676,Raw pet food,srp,0,0
Escherichia albertii,676,Raw pet food,smd,0,0
Escherichia albertii,676,Raw pet food,sde,0,0
Escherichia albertii,676,Raw pet food,lmrS,0,0
Escherichia albertii,676,Raw pet food,smr,0,0
Escherichia albertii,676,Raw pet food,ssmE,0,0
Escherichia albertii,676,Raw pet food,tbtR,0,0
Escherichia albertii,676,Raw pet food,ttg,0,0
Escherichia albertii,676,Raw pet food,ttgR,0,0
Escherichia albertii,676,Raw pet food,ttgT,0,0
Escherichia albertii,676,Raw pet food,mtrF,0,0
Escherichia albertii,676,Raw pet food,emrE,0,0
Escherichia albertii,676,Pet food,qac,0,0
Escherichia albertii,676,Pet food,qacEdelta,0,0
Escherichia albertii,676,Pet food,qacC,0,0
Escherichia albertii,676,Pet food,qacE,0,0
Escherichia albertii,676,Pet food,qacA,0,0
Escherichia albertii,676,Pet food,qacB,0,0
Escherichia albertii,676,Pet food,qacF,0,0
Escherichia albertii,676,Pet food,qacG,0,0
Escherichia albertii,676,Pet food,qacH,0,0
Escherichia albertii,676,Pet food,qacJ,0,0
Escherichia albertii,676,Pet food,qacK,0,0
Escherichia albertii,676,Pet food,qacL,0,0
Escherichia albertii,676,Pet food,qacM,0,0
Escherichia albertii,676,Pet food,sugE,0,0
Escherichia albertii,676,Pet food,bcrABC,0,0
Escherichia albertii,676,Pet food,crcB,0,0
Escherichia albertii,676,Pet food,srp,0,0
Escherichia albertii,676,Pet food,smd,0,0
Escherichia albertii,676,Pet food,sde,0,0
Escherichia albertii,676,Pet food,lmrS,0,0
Escherichia albertii,676,Pet food,smr,0,0
Escherichia albertii,676,Pet food,ssmE,0,0
Escherichia albertii,676,Pet food,tbtR,0,0
Escherichia albertii,676,Pet food,ttg,0,0
Escherichia albertii,676,Pet food,ttgR,0,0
Escherichia albertii,676,Pet food,ttgT,0,0
Escherichia albertii,676,Pet food,mtrF,0,0
Escherichia albertii,676,Pet food,emrE,0,0
Escherichia albertii,676,Farm,qac,0,0
Escherichia albertii,676,Farm,qacEdelta,0,0
Escherichia albertii,676,Farm,qacC,0,0
Escherichia albertii,676,Farm,qacE,0,0
Escherichia albertii,676,Farm,qacA,0,0
Escherichia albertii,676,Farm,qacB,0,0
Escherichia albertii,676,Farm,qacF,0,0
Escherichia albertii,676,Farm,qacG,0,0
Escherichia albertii,676,Farm,qacH,0,0
Escherichia albertii,676,Farm,qacJ,0,0
Escherichia albertii,676,Farm,qacK,0,0
Escherichia albertii,676,Farm,qacL,0,0
Escherichia albertii,676,Farm,qacM,0,0
Escherichia albertii,676,Farm,sugE,0,0
Escherichia albertii,676,Farm,bcrABC,0,0
Escherichia albertii,676,Farm,crcB,0,0
Escherichia albertii,676,Farm,srp,0,0
Escherichia albertii,676,Farm,smd,0,0
Escherichia albertii,676,Farm,sde,0,0
Escherichia albertii,676,Farm,lmrS,0,0
Escherichia albertii,676,Farm,smr,0,0
Escherichia albertii,676,Farm,ssmE,0,0
Escherichia albertii,676,Farm,tbtR,0,0
Escherichia albertii,676,Farm,ttg,0,0
Escherichia albertii,676,Farm,ttgR,0,0
Escherichia albertii,676,Farm,ttgT,0,0
Escherichia albertii,676,Farm,mtrF,0,0
Escherichia albertii,676,Farm,emrE,0,0
Escherichia albertii,676,Egg,qac,0,0
Escherichia albertii,676,Egg,qacEdelta,0,0
Escherichia albertii,676,Egg,qacC,0,0
Escherichia albertii,676,Egg,qacE,0,0
Escherichia albertii,676,Egg,qacA,0,0
Escherichia albertii,676,Egg,qacB,0,0
Escherichia albertii,676,Egg,qacF,0,0
Escherichia albertii,676,Egg,qacG,0,0
Escherichia albertii,676,Egg,qacH,0,0
Escherichia albertii,676,Egg,qacJ,0,0
Escherichia albertii,676,Egg,qacK,0,0
Escherichia albertii,676,Egg,qacL,0,0
Escherichia albertii,676,Egg,qacM,0,0
Escherichia albertii,676,Egg,sugE,0,0
Escherichia albertii,676,Egg,bcrABC,0,0
Escherichia albertii,676,Egg,crcB,0,0
Escherichia albertii,676,Egg,srp,0,0
Escherichia albertii,676,Egg,smd,0,0
Escherichia albertii,676,Egg,sde,0,0
Escherichia albertii,676,Egg,lmrS,0,0
Escherichia albertii,676,Egg,smr,0,0
Escherichia albertii,676,Egg,ssmE,0,0
Escherichia albertii,676,Egg,tbtR,0,0
Escherichia albertii,676,Egg,ttg,0,0
Escherichia albertii,676,Egg,ttgR,0,0
Escherichia albertii,676,Egg,ttgT,0,0
Escherichia albertii,676,Egg,mtrF,0,0
Escherichia albertii,676,Egg,emrE,0,0
Escherichia albertii,676,Farm sewage,qac,0,0
Escherichia albertii,676,Farm sewage,qacEdelta,0,0
Escherichia albertii,676,Farm sewage,qacC,0,0
Escherichia albertii,676,Farm sewage,qacE,0,0
Escherichia albertii,676,Farm sewage,qacA,0,0
Escherichia albertii,676,Farm sewage,qacB,0,0
Escherichia albertii,676,Farm sewage,qacF,0,0
Escherichia albertii,676,Farm sewage,qacG,0,0
Escherichia albertii,676,Farm sewage,qacH,0,0
Escherichia albertii,676,Farm sewage,qacJ,0,0
Escherichia albertii,676,Farm sewage,qacK,0,0
Escherichia albertii,676,Farm sewage,qacL,0,0
Escherichia albertii,676,Farm sewage,qacM,0,0
Escherichia albertii,676,Farm sewage,sugE,0,0
Escherichia albertii,676,Farm sewage,bcrABC,0,0
Escherichia albertii,676,Farm sewage,crcB,0,0
Escherichia albertii,676,Farm sewage,srp,0,0
Escherichia albertii,676,Farm sewage,smd,0,0
Escherichia albertii,676,Farm sewage,sde,0,0
Escherichia albertii,676,Farm sewage,lmrS,0,0
Escherichia albertii,676,Farm sewage,smr,0,0
Escherichia albertii,676,Farm sewage,ssmE,0,0
Escherichia albertii,676,Farm sewage,tbtR,0,0
Escherichia albertii,676,Farm sewage,ttg,0,0
Escherichia albertii,676,Farm sewage,ttgR,0,0
Escherichia albertii,676,Farm sewage,ttgT,0,0
Escherichia albertii,676,Farm sewage,mtrF,0,0
Escherichia albertii,676,Farm sewage,emrE,0,0
Escherichia albertii,676,Fish/Seafood,qac,0,0
Escherichia albertii,676,Fish/Seafood,qacEdelta,0,0
Escherichia albertii,676,Fish/Seafood,qacC,0,0
Escherichia albertii,676,Fish/Seafood,qacE,0,0
Escherichia albertii,676,Fish/Seafood,qacA,0,0
Escherichia albertii,676,Fish/Seafood,qacB,0,0
Escherichia albertii,676,Fish/Seafood,qacF,0,0
Escherichia albertii,676,Fish/Seafood,qacG,0,0
Escherichia albertii,676,Fish/Seafood,qacH,0,0
Escherichia albertii,676,Fish/Seafood,qacJ,0,0
Escherichia albertii,676,Fish/Seafood,qacK,0,0
Escherichia albertii,676,Fish/Seafood,qacL,0,0
Escherichia albertii,676,Fish/Seafood,qacM,0,0
Escherichia albertii,676,Fish/Seafood,sugE,0,0
Escherichia albertii,676,Fish/Seafood,bcrABC,0,0
Escherichia albertii,676,Fish/Seafood,crcB,0,0
Escherichia albertii,676,Fish/Seafood,srp,0,0
Escherichia albertii,676,Fish/Seafood,smd,0,0
Escherichia albertii,676,Fish/Seafood,sde,0,0
Escherichia albertii,676,Fish/Seafood,lmrS,0,0
Escherichia albertii,676,Fish/Seafood,smr,0,0
Escherichia albertii,676,Fish/Seafood,ssmE,0,0
Escherichia albertii,676,Fish/Seafood,tbtR,0,0
Escherichia albertii,676,Fish/Seafood,ttg,0,0
Escherichia albertii,676,Fish/Seafood,ttgR,0,0
Escherichia albertii,676,Fish/Seafood,ttgT,0,0
Escherichia albertii,676,Fish/Seafood,mtrF,0,0
Escherichia albertii,676,Fish/Seafood,emrE,0,0
Escherichia albertii,676,Multi-product,qac,0,0
Escherichia albertii,676,Multi-product,qacEdelta,0,0
Escherichia albertii,676,Multi-product,qacC,0,0
Escherichia albertii,676,Multi-product,qacE,0,0
Escherichia albertii,676,Multi-product,qacA,0,0
Escherichia albertii,676,Multi-product,qacB,0,0
Escherichia albertii,676,Multi-product,qacF,0,0
Escherichia albertii,676,Multi-product,qacG,0,0
Escherichia albertii,676,Multi-product,qacH,0,0
Escherichia albertii,676,Multi-product,qacJ,0,0
Escherichia albertii,676,Multi-product,qacK,0,0
Escherichia albertii,676,Multi-product,qacL,0,0
Escherichia albertii,676,Multi-product,qacM,0,0
Escherichia albertii,676,Multi-product,sugE,0,0
Escherichia albertii,676,Multi-product,bcrABC,0,0
Escherichia albertii,676,Multi-product,crcB,0,0
Escherichia albertii,676,Multi-product,srp,0,0
Escherichia albertii,676,Multi-product,smd,0,0
Escherichia albertii,676,Multi-product,sde,0,0
Escherichia albertii,676,Multi-product,lmrS,0,0
Escherichia albertii,676,Multi-product,smr,0,0
Escherichia albertii,676,Multi-product,ssmE,0,0
Escherichia albertii,676,Multi-product,tbtR,0,0
Escherichia albertii,676,Multi-product,ttg,0,0
Escherichia albertii,676,Multi-product,ttgR,0,0
Escherichia albertii,676,Multi-product,ttgT,0,0
Escherichia albertii,676,Multi-product,mtrF,0,0
Escherichia albertii,676,Multi-product,emrE,0,0
Escherichia albertii,676,Meat/Poultry,qac,159,57
Escherichia albertii,676,Meat/Poultry,qacEdelta,159,26
Escherichia albertii,676,Meat/Poultry,qacC,159,0
Escherichia albertii,676,Meat/Poultry,qacE,159,0
Escherichia albertii,676,Meat/Poultry,qacA,159,0
Escherichia albertii,676,Meat/Poultry,qacB,159,0
Escherichia albertii,676,Meat/Poultry,qacF,159,0
Escherichia albertii,676,Meat/Poultry,qacG,159,0
Escherichia albertii,676,Meat/Poultry,qacH,159,0
Escherichia albertii,676,Meat/Poultry,qacJ,159,0
Escherichia albertii,676,Meat/Poultry,qacK,159,0
Escherichia albertii,676,Meat/Poultry,qacL,159,28
Escherichia albertii,676,Meat/Poultry,qacM,159,0
Escherichia albertii,676,Meat/Poultry,sugE,159,0
Escherichia albertii,676,Meat/Poultry,bcrABC,159,0
Escherichia albertii,676,Meat/Poultry,crcB,159,0
Escherichia albertii,676,Meat/Poultry,srp,159,0
Escherichia albertii,676,Meat/Poultry,smd,159,0
Escherichia albertii,676,Meat/Poultry,sde,159,0
Escherichia albertii,676,Meat/Poultry,lmrS,159,0
Escherichia albertii,676,Meat/Poultry,smr,159,0
Escherichia albertii,676,Meat/Poultry,ssmE,159,0
Escherichia albertii,676,Meat/Poultry,tbtR,159,0
Escherichia albertii,676,Meat/Poultry,ttg,159,0
Escherichia albertii,676,Meat/Poultry,ttgR,159,0
Escherichia albertii,676,Meat/Poultry,ttgT,159,0
Escherichia albertii,676,Meat/Poultry,mtrF,159,0
Escherichia albertii,676,Meat/Poultry,emrE,159,159
Escherichia albertii,676,Reptile,qac,0,0
Escherichia albertii,676,Reptile,qacEdelta,0,0
Escherichia albertii,676,Reptile,qacC,0,0
Escherichia albertii,676,Reptile,qacE,0,0
Escherichia albertii,676,Reptile,qacA,0,0
Escherichia albertii,676,Reptile,qacB,0,0
Escherichia albertii,676,Reptile,qacF,0,0
Escherichia albertii,676,Reptile,qacG,0,0
Escherichia albertii,676,Reptile,qacH,0,0
Escherichia albertii,676,Reptile,qacJ,0,0
Escherichia albertii,676,Reptile,qacK,0,0
Escherichia albertii,676,Reptile,qacL,0,0
Escherichia albertii,676,Reptile,qacM,0,0
Escherichia albertii,676,Reptile,sugE,0,0
Escherichia albertii,676,Reptile,bcrABC,0,0
Escherichia albertii,676,Reptile,crcB,0,0
Escherichia albertii,676,Reptile,srp,0,0
Escherichia albertii,676,Reptile,smd,0,0
Escherichia albertii,676,Reptile,sde,0,0
Escherichia albertii,676,Reptile,lmrS,0,0
Escherichia albertii,676,Reptile,smr,0,0
Escherichia albertii,676,Reptile,ssmE,0,0
Escherichia albertii,676,Reptile,tbtR,0,0
Escherichia albertii,676,Reptile,ttg,0,0
Escherichia albertii,676,Reptile,ttgR,0,0
Escherichia albertii,676,Reptile,ttgT,0,0
Escherichia albertii,676,Reptile,mtrF,0,0
Escherichia albertii,676,Reptile,emrE,0,0
Escherichia albertii,676,Cider,qac,0,0
Escherichia albertii,676,Cider,qacEdelta,0,0
Escherichia albertii,676,Cider,qacC,0,0
Escherichia albertii,676,Cider,qacE,0,0
Escherichia albertii,676,Cider,qacA,0,0
Escherichia albertii,676,Cider,qacB,0,0
Escherichia albertii,676,Cider,qacF,0,0
Escherichia albertii,676,Cider,qacG,0,0
Escherichia albertii,676,Cider,qacH,0,0
Escherichia albertii,676,Cider,qacJ,0,0
Escherichia albertii,676,Cider,qacK,0,0
Escherichia albertii,676,Cider,qacL,0,0
Escherichia albertii,676,Cider,qacM,0,0
Escherichia albertii,676,Cider,sugE,0,0
Escherichia albertii,676,Cider,bcrABC,0,0
Escherichia albertii,676,Cider,crcB,0,0
Escherichia albertii,676,Cider,srp,0,0
Escherichia albertii,676,Cider,smd,0,0
Escherichia albertii,676,Cider,sde,0,0
Escherichia albertii,676,Cider,lmrS,0,0
Escherichia albertii,676,Cider,smr,0,0
Escherichia albertii,676,Cider,ssmE,0,0
Escherichia albertii,676,Cider,tbtR,0,0
Escherichia albertii,676,Cider,ttg,0,0
Escherichia albertii,676,Cider,ttgR,0,0
Escherichia albertii,676,Cider,ttgT,0,0
Escherichia albertii,676,Cider,mtrF,0,0
Escherichia albertii,676,Cider,emrE,0,0
Escherichia albertii,676,Dairy,qac,0,0
Escherichia albertii,676,Dairy,qacEdelta,0,0
Escherichia albertii,676,Dairy,qacC,0,0
Escherichia albertii,676,Dairy,qacE,0,0
Escherichia albertii,676,Dairy,qacA,0,0
Escherichia albertii,676,Dairy,qacB,0,0
Escherichia albertii,676,Dairy,qacF,0,0
Escherichia albertii,676,Dairy,qacG,0,0
Escherichia albertii,676,Dairy,qacH,0,0
Escherichia albertii,676,Dairy,qacJ,0,0
Escherichia albertii,676,Dairy,qacK,0,0
Escherichia albertii,676,Dairy,qacL,0,0
Escherichia albertii,676,Dairy,qacM,0,0
Escherichia albertii,676,Dairy,sugE,0,0
Escherichia albertii,676,Dairy,bcrABC,0,0
Escherichia albertii,676,Dairy,crcB,0,0
Escherichia albertii,676,Dairy,srp,0,0
Escherichia albertii,676,Dairy,smd,0,0
Escherichia albertii,676,Dairy,sde,0,0
Escherichia albertii,676,Dairy,lmrS,0,0
Escherichia albertii,676,Dairy,smr,0,0
Escherichia albertii,676,Dairy,ssmE,0,0
Escherichia albertii,676,Dairy,tbtR,0,0
Escherichia albertii,676,Dairy,ttg,0,0
Escherichia albertii,676,Dairy,ttgR,0,0
Escherichia albertii,676,Dairy,ttgT,0,0
Escherichia albertii,676,Dairy,mtrF,0,0
Escherichia albertii,676,Dairy,emrE,0,0
Escherichia albertii,676,Food processing environment,qac,0,0
Escherichia albertii,676,Food processing environment,qacEdelta,0,0
Escherichia albertii,676,Food processing environment,qacC,0,0
Escherichia albertii,676,Food processing environment,qacE,0,0
Escherichia albertii,676,Food processing environment,qacA,0,0
Escherichia albertii,676,Food processing environment,qacB,0,0
Escherichia albertii,676,Food processing environment,qacF,0,0
Escherichia albertii,676,Food processing environment,qacG,0,0
Escherichia albertii,676,Food processing environment,qacH,0,0
Escherichia albertii,676,Food processing environment,qacJ,0,0
Escherichia albertii,676,Food processing environment,qacK,0,0
Escherichia albertii,676,Food processing environment,qacL,0,0
Escherichia albertii,676,Food processing environment,qacM,0,0
Escherichia albertii,676,Food processing environment,sugE,0,0
Escherichia albertii,676,Food processing environment,bcrABC,0,0
Escherichia albertii,676,Food processing environment,crcB,0,0
Escherichia albertii,676,Food processing environment,srp,0,0
Escherichia albertii,676,Food processing environment,smd,0,0
Escherichia albertii,676,Food processing environment,sde,0,0
Escherichia albertii,676,Food processing environment,lmrS,0,0
Escherichia albertii,676,Food processing environment,smr,0,0
Escherichia albertii,676,Food processing environment,ssmE,0,0
Escherichia albertii,676,Food processing environment,tbtR,0,0
Escherichia albertii,676,Food processing environment,ttg,0,0
Escherichia albertii,676,Food processing environment,ttgR,0,0
Escherichia albertii,676,Food processing environment,ttgT,0,0
Escherichia albertii,676,Food processing environment,mtrF,0,0
Escherichia albertii,676,Food processing environment,emrE,0,0
Escherichia albertii,676,Farm water,qac,0,0
Escherichia albertii,676,Farm water,qacEdelta,0,0
Escherichia albertii,676,Farm water,qacC,0,0
Escherichia albertii,676,Farm water,qacE,0,0
Escherichia albertii,676,Farm water,qacA,0,0
Escherichia albertii,676,Farm water,qacB,0,0
Escherichia albertii,676,Farm water,qacF,0,0
Escherichia albertii,676,Farm water,qacG,0,0
Escherichia albertii,676,Farm water,qacH,0,0
Escherichia albertii,676,Farm water,qacJ,0,0
Escherichia albertii,676,Farm water,qacK,0,0
Escherichia albertii,676,Farm water,qacL,0,0
Escherichia albertii,676,Farm water,qacM,0,0
Escherichia albertii,676,Farm water,sugE,0,0
Escherichia albertii,676,Farm water,bcrABC,0,0
Escherichia albertii,676,Farm water,crcB,0,0
Escherichia albertii,676,Farm water,srp,0,0
Escherichia albertii,676,Farm water,smd,0,0
Escherichia albertii,676,Farm water,sde,0,0
Escherichia albertii,676,Farm water,lmrS,0,0
Escherichia albertii,676,Farm water,smr,0,0
Escherichia albertii,676,Farm water,ssmE,0,0
Escherichia albertii,676,Farm water,tbtR,0,0
Escherichia albertii,676,Farm water,ttg,0,0
Escherichia albertii,676,Farm water,ttgR,0,0
Escherichia albertii,676,Farm water,ttgT,0,0
Escherichia albertii,676,Farm water,mtrF,0,0
Escherichia albertii,676,Farm water,emrE,0,0
Escherichia albertii,676,Flour,qac,0,0
Escherichia albertii,676,Flour,qacEdelta,0,0
Escherichia albertii,676,Flour,qacC,0,0
Escherichia albertii,676,Flour,qacE,0,0
Escherichia albertii,676,Flour,qacA,0,0
Escherichia albertii,676,Flour,qacB,0,0
Escherichia albertii,676,Flour,qacF,0,0
Escherichia albertii,676,Flour,qacG,0,0
Escherichia albertii,676,Flour,qacH,0,0
Escherichia albertii,676,Flour,qacJ,0,0
Escherichia albertii,676,Flour,qacK,0,0
Escherichia albertii,676,Flour,qacL,0,0
Escherichia albertii,676,Flour,qacM,0,0
Escherichia albertii,676,Flour,sugE,0,0
Escherichia albertii,676,Flour,bcrABC,0,0
Escherichia albertii,676,Flour,crcB,0,0
Escherichia albertii,676,Flour,srp,0,0
Escherichia albertii,676,Flour,smd,0,0
Escherichia albertii,676,Flour,sde,0,0
Escherichia albertii,676,Flour,lmrS,0,0
Escherichia albertii,676,Flour,smr,0,0
Escherichia albertii,676,Flour,ssmE,0,0
Escherichia albertii,676,Flour,tbtR,0,0
Escherichia albertii,676,Flour,ttg,0,0
Escherichia albertii,676,Flour,ttgR,0,0
Escherichia albertii,676,Flour,ttgT,0,0
Escherichia albertii,676,Flour,mtrF,0,0
Escherichia albertii,676,Flour,emrE,0,0
Escherichia albertii,676,Fruit/Vegetables,qac,1,0
Escherichia albertii,676,Fruit/Vegetables,qacEdelta,1,0
Escherichia albertii,676,Fruit/Vegetables,qacC,1,0
Escherichia albertii,676,Fruit/Vegetables,qacE,1,0
Escherichia albertii,676,Fruit/Vegetables,qacA,1,0
Escherichia albertii,676,Fruit/Vegetables,qacB,1,0
Escherichia albertii,676,Fruit/Vegetables,qacF,1,0
Escherichia albertii,676,Fruit/Vegetables,qacG,1,0
Escherichia albertii,676,Fruit/Vegetables,qacH,1,0
Escherichia albertii,676,Fruit/Vegetables,qacJ,1,0
Escherichia albertii,676,Fruit/Vegetables,qacK,1,0
Escherichia albertii,676,Fruit/Vegetables,qacL,1,0
Escherichia albertii,676,Fruit/Vegetables,qacM,1,0
Escherichia albertii,676,Fruit/Vegetables,sugE,1,0
Escherichia albertii,676,Fruit/Vegetables,bcrABC,1,0
Escherichia albertii,676,Fruit/Vegetables,crcB,1,0
Escherichia albertii,676,Fruit/Vegetables,srp,1,0
Escherichia albertii,676,Fruit/Vegetables,smd,1,0
Escherichia albertii,676,Fruit/Vegetables,sde,1,0
Escherichia albertii,676,Fruit/Vegetables,lmrS,1,0
Escherichia albertii,676,Fruit/Vegetables,smr,1,0
Escherichia albertii,676,Fruit/Vegetables,ssmE,1,0
Escherichia albertii,676,Fruit/Vegetables,tbtR,1,0
Escherichia albertii,676,Fruit/Vegetables,ttg,1,0
Escherichia albertii,676,Fruit/Vegetables,ttgR,1,0
Escherichia albertii,676,Fruit/Vegetables,ttgT,1,0
Escherichia albertii,676,Fruit/Vegetables,mtrF,1,0
Escherichia albertii,676,Fruit/Vegetables,emrE,1,1
Escherichia albertii,676,Spice/Herbs,qac,0,0
Escherichia albertii,676,Spice/Herbs,qacEdelta,0,0
Escherichia albertii,676,Spice/Herbs,qacC,0,0
Escherichia albertii,676,Spice/Herbs,qacE,0,0
Escherichia albertii,676,Spice/Herbs,qacA,0,0
Escherichia albertii,676,Spice/Herbs,qacB,0,0
Escherichia albertii,676,Spice/Herbs,qacF,0,0
Escherichia albertii,676,Spice/Herbs,qacG,0,0
Escherichia albertii,676,Spice/Herbs,qacH,0,0
Escherichia albertii,676,Spice/Herbs,qacJ,0,0
Escherichia albertii,676,Spice/Herbs,qacK,0,0
Escherichia albertii,676,Spice/Herbs,qacL,0,0
Escherichia albertii,676,Spice/Herbs,qacM,0,0
Escherichia albertii,676,Spice/Herbs,sugE,0,0
Escherichia albertii,676,Spice/Herbs,bcrABC,0,0
Escherichia albertii,676,Spice/Herbs,crcB,0,0
Escherichia albertii,676,Spice/Herbs,srp,0,0
Escherichia albertii,676,Spice/Herbs,smd,0,0
Escherichia albertii,676,Spice/Herbs,sde,0,0
Escherichia albertii,676,Spice/Herbs,lmrS,0,0
Escherichia albertii,676,Spice/Herbs,smr,0,0
Escherichia albertii,676,Spice/Herbs,ssmE,0,0
Escherichia albertii,676,Spice/Herbs,tbtR,0,0
Escherichia albertii,676,Spice/Herbs,ttg,0,0
Escherichia albertii,676,Spice/Herbs,ttgR,0,0
Escherichia albertii,676,Spice/Herbs,ttgT,0,0
Escherichia albertii,676,Spice/Herbs,mtrF,0,0
Escherichia albertii,676,Spice/Herbs,emrE,0,0
Escherichia albertii,676,Insect,qac,0,0
Escherichia albertii,676,Insect,qacEdelta,0,0
Escherichia albertii,676,Insect,qacC,0,0
Escherichia albertii,676,Insect,qacE,0,0
Escherichia albertii,676,Insect,qacA,0,0
Escherichia albertii,676,Insect,qacB,0,0
