Species,Genus,Total_genus,Source,Class,total_from_source,number_res
Aeromonas salmonicida,Aeromonas,330,Tea,Biocide,,
Aeromonas salmonicida,Aeromonas,330,Tea,Metal,,
Aeromonas salmonicida,Aeromonas,330,Clinical,aminoglycoside,2,1
Aeromonas salmonicida,Aeromonas,330,Clinical,betalactam,2,2
Aeromonas salmonicida,Aeromonas,330,Clinical,bleomycin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,fosfomycin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,fusidic acid,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,glycopeptide,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,MLS,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,macrolide,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,lincosamide,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,lincosamide_streptogramin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,mupirocin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,nitroimidazole,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,phenicol,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,phenicol_oxazolidinone,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,phenicol_quinolone,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,pluromutilin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,polymyxin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,quinolone,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,rifamycin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,streptogramin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,streptothricin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,sulphonamide,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,tetracenomycin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,tetracycline,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,thiostrepton,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,trimethoprim,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,tuberactinomycin,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,Biocide,2,0
Aeromonas salmonicida,Aeromonas,330,Clinical,Metal,2,2
Aeromonas sobria,Aeromonas,21,Raw pet food,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Raw pet food,betalactam,,
Aeromonas sobria,Aeromonas,21,Raw pet food,bleomycin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Raw pet food,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Raw pet food,MLS,,
Aeromonas sobria,Aeromonas,21,Raw pet food,macrolide,,
Aeromonas sobria,Aeromonas,21,Raw pet food,lincosamide,,
Aeromonas sobria,Aeromonas,21,Raw pet food,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,mupirocin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Raw pet food,phenicol,,
Aeromonas sobria,Aeromonas,21,Raw pet food,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Raw pet food,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Raw pet food,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,polymyxin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,quinolone,,
Aeromonas sobria,Aeromonas,21,Raw pet food,rifamycin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,streptogramin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,streptothricin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Raw pet food,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,tetracycline,,
Aeromonas sobria,Aeromonas,21,Raw pet food,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Raw pet food,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Raw pet food,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Raw pet food,Biocide,,
Aeromonas sobria,Aeromonas,21,Raw pet food,Metal,,
Aeromonas sobria,Aeromonas,21,Pet food,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Pet food,betalactam,,
Aeromonas sobria,Aeromonas,21,Pet food,bleomycin,,
Aeromonas sobria,Aeromonas,21,Pet food,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Pet food,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Pet food,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Pet food,MLS,,
Aeromonas sobria,Aeromonas,21,Pet food,macrolide,,
Aeromonas sobria,Aeromonas,21,Pet food,lincosamide,,
Aeromonas sobria,Aeromonas,21,Pet food,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Pet food,mupirocin,,
Aeromonas sobria,Aeromonas,21,Pet food,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Pet food,phenicol,,
Aeromonas sobria,Aeromonas,21,Pet food,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Pet food,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Pet food,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Pet food,polymyxin,,
Aeromonas sobria,Aeromonas,21,Pet food,quinolone,,
Aeromonas sobria,Aeromonas,21,Pet food,rifamycin,,
Aeromonas sobria,Aeromonas,21,Pet food,streptogramin,,
Aeromonas sobria,Aeromonas,21,Pet food,streptothricin,,
Aeromonas sobria,Aeromonas,21,Pet food,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Pet food,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Pet food,tetracycline,,
Aeromonas sobria,Aeromonas,21,Pet food,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Pet food,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Pet food,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Pet food,Biocide,,
Aeromonas sobria,Aeromonas,21,Pet food,Metal,,
Aeromonas sobria,Aeromonas,21,Egg,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Egg,betalactam,,
Aeromonas sobria,Aeromonas,21,Egg,bleomycin,,
Aeromonas sobria,Aeromonas,21,Egg,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Egg,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Egg,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Egg,MLS,,
Aeromonas sobria,Aeromonas,21,Egg,macrolide,,
Aeromonas sobria,Aeromonas,21,Egg,lincosamide,,
Aeromonas sobria,Aeromonas,21,Egg,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Egg,mupirocin,,
Aeromonas sobria,Aeromonas,21,Egg,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Egg,phenicol,,
Aeromonas sobria,Aeromonas,21,Egg,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Egg,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Egg,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Egg,polymyxin,,
Aeromonas sobria,Aeromonas,21,Egg,quinolone,,
Aeromonas sobria,Aeromonas,21,Egg,rifamycin,,
Aeromonas sobria,Aeromonas,21,Egg,streptogramin,,
Aeromonas sobria,Aeromonas,21,Egg,streptothricin,,
Aeromonas sobria,Aeromonas,21,Egg,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Egg,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Egg,tetracycline,,
Aeromonas sobria,Aeromonas,21,Egg,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Egg,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Egg,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Egg,Biocide,,
Aeromonas sobria,Aeromonas,21,Egg,Metal,,
Aeromonas sobria,Aeromonas,21,Fish/Seafood,aminoglycoside,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,betalactam,1,1
Aeromonas sobria,Aeromonas,21,Fish/Seafood,bleomycin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,fosfomycin,1,1
Aeromonas sobria,Aeromonas,21,Fish/Seafood,fusidic acid,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,glycopeptide,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,MLS,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,macrolide,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,lincosamide,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,lincosamide_streptogramin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,mupirocin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,nitroimidazole,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,phenicol,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,phenicol_oxazolidinone,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,phenicol_quinolone,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,pluromutilin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,polymyxin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,quinolone,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,rifamycin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,streptogramin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,streptothricin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,sulphonamide,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,tetracenomycin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,tetracycline,1,1
Aeromonas sobria,Aeromonas,21,Fish/Seafood,thiostrepton,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,trimethoprim,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,tuberactinomycin,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,Biocide,1,0
Aeromonas sobria,Aeromonas,21,Fish/Seafood,Metal,1,1
Aeromonas sobria,Aeromonas,21,Multi-product,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Multi-product,betalactam,,
Aeromonas sobria,Aeromonas,21,Multi-product,bleomycin,,
Aeromonas sobria,Aeromonas,21,Multi-product,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Multi-product,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Multi-product,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Multi-product,MLS,,
Aeromonas sobria,Aeromonas,21,Multi-product,macrolide,,
Aeromonas sobria,Aeromonas,21,Multi-product,lincosamide,,
Aeromonas sobria,Aeromonas,21,Multi-product,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Multi-product,mupirocin,,
Aeromonas sobria,Aeromonas,21,Multi-product,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Multi-product,phenicol,,
Aeromonas sobria,Aeromonas,21,Multi-product,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Multi-product,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Multi-product,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Multi-product,polymyxin,,
Aeromonas sobria,Aeromonas,21,Multi-product,quinolone,,
Aeromonas sobria,Aeromonas,21,Multi-product,rifamycin,,
Aeromonas sobria,Aeromonas,21,Multi-product,streptogramin,,
Aeromonas sobria,Aeromonas,21,Multi-product,streptothricin,,
Aeromonas sobria,Aeromonas,21,Multi-product,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Multi-product,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Multi-product,tetracycline,,
Aeromonas sobria,Aeromonas,21,Multi-product,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Multi-product,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Multi-product,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Multi-product,Biocide,,
Aeromonas sobria,Aeromonas,21,Multi-product,Metal,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,betalactam,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,bleomycin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,MLS,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,macrolide,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,lincosamide,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,mupirocin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,phenicol,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,polymyxin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,quinolone,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,rifamycin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,streptogramin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,streptothricin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,tetracycline,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,Biocide,,
Aeromonas sobria,Aeromonas,21,Meat/Poultry,Metal,,
Aeromonas sobria,Aeromonas,21,Cider,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Cider,betalactam,,
Aeromonas sobria,Aeromonas,21,Cider,bleomycin,,
Aeromonas sobria,Aeromonas,21,Cider,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Cider,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Cider,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Cider,MLS,,
Aeromonas sobria,Aeromonas,21,Cider,macrolide,,
Aeromonas sobria,Aeromonas,21,Cider,lincosamide,,
Aeromonas sobria,Aeromonas,21,Cider,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Cider,mupirocin,,
Aeromonas sobria,Aeromonas,21,Cider,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Cider,phenicol,,
Aeromonas sobria,Aeromonas,21,Cider,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Cider,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Cider,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Cider,polymyxin,,
Aeromonas sobria,Aeromonas,21,Cider,quinolone,,
Aeromonas sobria,Aeromonas,21,Cider,rifamycin,,
Aeromonas sobria,Aeromonas,21,Cider,streptogramin,,
Aeromonas sobria,Aeromonas,21,Cider,streptothricin,,
Aeromonas sobria,Aeromonas,21,Cider,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Cider,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Cider,tetracycline,,
Aeromonas sobria,Aeromonas,21,Cider,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Cider,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Cider,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Cider,Biocide,,
Aeromonas sobria,Aeromonas,21,Cider,Metal,,
Aeromonas sobria,Aeromonas,21,Dairy,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Dairy,betalactam,,
Aeromonas sobria,Aeromonas,21,Dairy,bleomycin,,
Aeromonas sobria,Aeromonas,21,Dairy,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Dairy,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Dairy,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Dairy,MLS,,
Aeromonas sobria,Aeromonas,21,Dairy,macrolide,,
Aeromonas sobria,Aeromonas,21,Dairy,lincosamide,,
Aeromonas sobria,Aeromonas,21,Dairy,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Dairy,mupirocin,,
Aeromonas sobria,Aeromonas,21,Dairy,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Dairy,phenicol,,
Aeromonas sobria,Aeromonas,21,Dairy,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Dairy,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Dairy,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Dairy,polymyxin,,
Aeromonas sobria,Aeromonas,21,Dairy,quinolone,,
Aeromonas sobria,Aeromonas,21,Dairy,rifamycin,,
Aeromonas sobria,Aeromonas,21,Dairy,streptogramin,,
Aeromonas sobria,Aeromonas,21,Dairy,streptothricin,,
Aeromonas sobria,Aeromonas,21,Dairy,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Dairy,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Dairy,tetracycline,,
Aeromonas sobria,Aeromonas,21,Dairy,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Dairy,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Dairy,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Dairy,Biocide,,
Aeromonas sobria,Aeromonas,21,Dairy,Metal,,
Aeromonas sobria,Aeromonas,21,Flour,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Flour,betalactam,,
Aeromonas sobria,Aeromonas,21,Flour,bleomycin,,
Aeromonas sobria,Aeromonas,21,Flour,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Flour,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Flour,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Flour,MLS,,
Aeromonas sobria,Aeromonas,21,Flour,macrolide,,
Aeromonas sobria,Aeromonas,21,Flour,lincosamide,,
Aeromonas sobria,Aeromonas,21,Flour,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Flour,mupirocin,,
Aeromonas sobria,Aeromonas,21,Flour,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Flour,phenicol,,
Aeromonas sobria,Aeromonas,21,Flour,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Flour,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Flour,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Flour,polymyxin,,
Aeromonas sobria,Aeromonas,21,Flour,quinolone,,
Aeromonas sobria,Aeromonas,21,Flour,rifamycin,,
Aeromonas sobria,Aeromonas,21,Flour,streptogramin,,
Aeromonas sobria,Aeromonas,21,Flour,streptothricin,,
Aeromonas sobria,Aeromonas,21,Flour,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Flour,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Flour,tetracycline,,
Aeromonas sobria,Aeromonas,21,Flour,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Flour,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Flour,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Flour,Biocide,,
Aeromonas sobria,Aeromonas,21,Flour,Metal,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,betalactam,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,bleomycin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,MLS,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,macrolide,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,lincosamide,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,mupirocin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,phenicol,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,polymyxin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,quinolone,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,rifamycin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,streptogramin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,streptothricin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,tetracycline,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,Biocide,,
Aeromonas sobria,Aeromonas,21,Fruit/Vegetables,Metal,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,betalactam,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,bleomycin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,MLS,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,macrolide,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,lincosamide,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,mupirocin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,phenicol,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,polymyxin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,quinolone,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,rifamycin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,streptogramin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,streptothricin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,tetracycline,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,Biocide,,
Aeromonas sobria,Aeromonas,21,Spice/Herbs,Metal,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,betalactam,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,bleomycin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,MLS,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,macrolide,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,lincosamide,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,mupirocin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,phenicol,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,polymyxin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,quinolone,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,rifamycin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,streptogramin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,streptothricin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,sulphonamide,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,tetracenomycin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,tetracycline,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,thiostrepton,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,trimethoprim,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,tuberactinomycin,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,Biocide,,
Aeromonas sobria,Aeromonas,21,Nuts/Seeds,Metal,,
Aeromonas sobria,Aeromonas,21,Tea,aminoglycoside,,
Aeromonas sobria,Aeromonas,21,Tea,betalactam,,
Aeromonas sobria,Aeromonas,21,Tea,bleomycin,,
Aeromonas sobria,Aeromonas,21,Tea,fosfomycin,,
Aeromonas sobria,Aeromonas,21,Tea,fusidic acid,,
Aeromonas sobria,Aeromonas,21,Tea,glycopeptide,,
Aeromonas sobria,Aeromonas,21,Tea,MLS,,
Aeromonas sobria,Aeromonas,21,Tea,macrolide,,
Aeromonas sobria,Aeromonas,21,Tea,lincosamide,,
Aeromonas sobria,Aeromonas,21,Tea,lincosamide_streptogramin,,
Aeromonas sobria,Aeromonas,21,Tea,mupirocin,,
Aeromonas sobria,Aeromonas,21,Tea,nitroimidazole,,
Aeromonas sobria,Aeromonas,21,Tea,phenicol,,
Aeromonas sobria,Aeromonas,21,Tea,phenicol_oxazolidinone,,
Aeromonas sobria,Aeromonas,21,Tea,phenicol_quinolone,,
Aeromonas sobria,Aeromonas,21,Tea,pluromutilin,,
Aeromonas sobria,Aeromonas,21,Tea,polymyxin,,
Aeromonas sobria,Aeromonas,21,Tea,quinolone,,
