Species,Genus,Source,Cluster,total_source,number
Enterobacter sichuanensis,Enterobacter,Dairy,vanA_cluster,,
Enterobacter sichuanensis,Enterobacter,Dairy,vanB_YXcluster,,
Enterobacter sichuanensis,Enterobacter,Dairy,vanB_cluster,,
Enterobacter sichuanensis,Enterobacter,Dairy,vanRSPt_cluster,,
Enterobacter sichuanensis,Enterobacter,Dairy,vanGZ_cluster,,
Enterobacter sichuanensis,Enterobacter,Dairy,vanG_cluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanA_YXcluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanA_cluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanB_YXcluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanB_cluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanRSPt_cluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanGZ_cluster,,
Enterobacter sichuanensis,Enterobacter,Fruit/Vegetables,vanG_cluster,,
Enterobacter sichuanensis,Enterobacter,Clinical,vanA_YXcluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanA_cluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanB_YXcluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanB_cluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanRSPt_cluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanGZ_cluster,9,0
Enterobacter sichuanensis,Enterobacter,Clinical,vanG_cluster,9,0
Enterobacter soli,Enterobacter,Raw pet food,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanA_cluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanB_cluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Raw pet food,vanG_cluster,,
Enterobacter soli,Enterobacter,Pet food,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Pet food,vanA_cluster,,
Enterobacter soli,Enterobacter,Pet food,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Pet food,vanB_cluster,,
Enterobacter soli,Enterobacter,Pet food,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Pet food,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Pet food,vanG_cluster,,
Enterobacter soli,Enterobacter,Egg,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Egg,vanA_cluster,,
Enterobacter soli,Enterobacter,Egg,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Egg,vanB_cluster,,
Enterobacter soli,Enterobacter,Egg,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Egg,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Egg,vanG_cluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanA_cluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanB_cluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Fish/Seafood,vanG_cluster,,
Enterobacter soli,Enterobacter,Multi-product,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Multi-product,vanA_cluster,,
Enterobacter soli,Enterobacter,Multi-product,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Multi-product,vanB_cluster,,
Enterobacter soli,Enterobacter,Multi-product,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Multi-product,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Multi-product,vanG_cluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanA_cluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanB_cluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Meat/Poultry,vanG_cluster,,
Enterobacter soli,Enterobacter,Dairy,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Dairy,vanA_cluster,,
Enterobacter soli,Enterobacter,Dairy,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Dairy,vanB_cluster,,
Enterobacter soli,Enterobacter,Dairy,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Dairy,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Dairy,vanG_cluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanA_YXcluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanA_cluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanB_YXcluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanB_cluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanRSPt_cluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanGZ_cluster,,
Enterobacter soli,Enterobacter,Fruit/Vegetables,vanG_cluster,,
Enterobacter soli,Enterobacter,Clinical,vanA_YXcluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanA_cluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanB_YXcluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanB_cluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanRSPt_cluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanGZ_cluster,4,0
Enterobacter soli,Enterobacter,Clinical,vanG_cluster,4,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanA_YXcluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanA_cluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanB_YXcluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanB_cluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanRSPt_cluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanGZ_cluster,7,0
Enterococcus faecalis,Enterococcus,Raw pet food,vanG_cluster,7,0
Enterococcus faecalis,Enterococcus,Pet food,vanA_YXcluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanA_cluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanB_YXcluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanB_cluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanRSPt_cluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanGZ_cluster,17,0
Enterococcus faecalis,Enterococcus,Pet food,vanG_cluster,17,0
Enterococcus faecalis,Enterococcus,Egg,vanA_YXcluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanA_cluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanB_YXcluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanB_cluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanRSPt_cluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanGZ_cluster,21,0
Enterococcus faecalis,Enterococcus,Egg,vanG_cluster,21,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanA_YXcluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanA_cluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanB_YXcluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanB_cluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanRSPt_cluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanGZ_cluster,114,0
Enterococcus faecalis,Enterococcus,Fish/Seafood,vanG_cluster,114,0
Enterococcus faecalis,Enterococcus,Multi-product,vanA_YXcluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanA_cluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanB_YXcluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanB_cluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanRSPt_cluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanGZ_cluster,14,0
Enterococcus faecalis,Enterococcus,Multi-product,vanG_cluster,14,0
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanA_YXcluster,367,1
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanA_cluster,367,1
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanB_YXcluster,367,0
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanB_cluster,367,0
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanRSPt_cluster,367,0
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanGZ_cluster,367,0
Enterococcus faecalis,Enterococcus,Meat/Poultry,vanG_cluster,367,0
Enterococcus faecalis,Enterococcus,Dairy,vanA_YXcluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanA_cluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanB_YXcluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanB_cluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanRSPt_cluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanGZ_cluster,62,0
Enterococcus faecalis,Enterococcus,Dairy,vanG_cluster,62,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanA_YXcluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanA_cluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanB_YXcluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanB_cluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanRSPt_cluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanGZ_cluster,4,0
Enterococcus faecalis,Enterococcus,Fruit/Vegetables,vanG_cluster,4,0
Enterococcus faecalis,Enterococcus,Clinical,vanA_YXcluster,3130,422
Enterococcus faecalis,Enterococcus,Clinical,vanA_cluster,3130,438
Enterococcus faecalis,Enterococcus,Clinical,vanB_YXcluster,3130,0
Enterococcus faecalis,Enterococcus,Clinical,vanB_cluster,3130,132
Enterococcus faecalis,Enterococcus,Clinical,vanRSPt_cluster,3130,0
Enterococcus faecalis,Enterococcus,Clinical,vanGZ_cluster,3130,0
Enterococcus faecalis,Enterococcus,Clinical,vanG_cluster,3130,0
Enterococcus faecium,Enterococcus,Raw pet food,vanA_YXcluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanA_cluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanB_YXcluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanB_cluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanRSPt_cluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanGZ_cluster,6,0
Enterococcus faecium,Enterococcus,Raw pet food,vanG_cluster,6,0
Enterococcus faecium,Enterococcus,Pet food,vanA_YXcluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanA_cluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanB_YXcluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanB_cluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanRSPt_cluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanGZ_cluster,4,0
Enterococcus faecium,Enterococcus,Pet food,vanG_cluster,4,0
Enterococcus faecium,Enterococcus,Egg,vanA_YXcluster,,
Enterococcus faecium,Enterococcus,Egg,vanA_cluster,,
Enterococcus faecium,Enterococcus,Egg,vanB_YXcluster,,
Enterococcus faecium,Enterococcus,Egg,vanB_cluster,,
Enterococcus faecium,Enterococcus,Egg,vanRSPt_cluster,,
Enterococcus faecium,Enterococcus,Egg,vanGZ_cluster,,
Enterococcus faecium,Enterococcus,Egg,vanG_cluster,,
Enterococcus faecium,Enterococcus,Fish/Seafood,vanA_YXcluster,3,0
Enterococcus faecium,Enterococcus,Fish/Seafood,vanA_cluster,3,1
Enterococcus faecium,Enterococcus,Fish/Seafood,vanB_YXcluster,3,0
Enterococcus faecium,Enterococcus,Fish/Seafood,vanB_cluster,3,0
Enterococcus faecium,Enterococcus,Fish/Seafood,vanRSPt_cluster,3,0
Enterococcus faecium,Enterococcus,Fish/Seafood,vanGZ_cluster,3,0
Enterococcus faecium,Enterococcus,Fish/Seafood,vanG_cluster,3,0
Enterococcus faecium,Enterococcus,Multi-product,vanA_YXcluster,78,3
Enterococcus faecium,Enterococcus,Multi-product,vanA_cluster,78,3
Enterococcus faecium,Enterococcus,Multi-product,vanB_YXcluster,78,0
Enterococcus faecium,Enterococcus,Multi-product,vanB_cluster,78,0
Enterococcus faecium,Enterococcus,Multi-product,vanRSPt_cluster,78,0
Enterococcus faecium,Enterococcus,Multi-product,vanGZ_cluster,78,0
Enterococcus faecium,Enterococcus,Multi-product,vanG_cluster,78,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanA_YXcluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanA_cluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanB_YXcluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanB_cluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanRSPt_cluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanGZ_cluster,158,0
Enterococcus faecium,Enterococcus,Meat/Poultry,vanG_cluster,158,0
Enterococcus faecium,Enterococcus,Dairy,vanA_YXcluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanA_cluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanB_YXcluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanB_cluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanRSPt_cluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanGZ_cluster,55,0
Enterococcus faecium,Enterococcus,Dairy,vanG_cluster,55,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanA_YXcluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanA_cluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanB_YXcluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanB_cluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanRSPt_cluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanGZ_cluster,3,0
Enterococcus faecium,Enterococcus,Fruit/Vegetables,vanG_cluster,3,0
Enterococcus faecium,Enterococcus,Clinical,vanA_YXcluster,19763,9123
Enterococcus faecium,Enterococcus,Clinical,vanA_cluster,19763,12010
Enterococcus faecium,Enterococcus,Clinical,vanB_YXcluster,19763,0
Enterococcus faecium,Enterococcus,Clinical,vanB_cluster,19763,4519
Enterococcus faecium,Enterococcus,Clinical,vanRSPt_cluster,19763,0
Enterococcus faecium,Enterococcus,Clinical,vanGZ_cluster,19763,0
Enterococcus faecium,Enterococcus,Clinical,vanG_cluster,19763,0
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Raw pet food,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Pet food,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Egg,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Fish/Seafood,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Multi-product,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanA_YXcluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanA_cluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanB_YXcluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanB_cluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanRSPt_cluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanGZ_cluster,159,0
Escherichia albertii,Escherichia_Shigella,Meat/Poultry,vanG_cluster,159,0
Escherichia albertii,Escherichia_Shigella,Dairy,vanA_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanA_cluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanB_YXcluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanB_cluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanRSPt_cluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanGZ_cluster,,
Escherichia albertii,Escherichia_Shigella,Dairy,vanG_cluster,,
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanA_YXcluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanA_cluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanB_YXcluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanB_cluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanRSPt_cluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanGZ_cluster,1,0
Escherichia albertii,Escherichia_Shigella,Fruit/Vegetables,vanG_cluster,1,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanA_YXcluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanA_cluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanB_YXcluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanB_cluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanRSPt_cluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanGZ_cluster,155,0
Escherichia albertii,Escherichia_Shigella,Clinical,vanG_cluster,155,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanA_YXcluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanA_cluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanB_YXcluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanB_cluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanRSPt_cluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanGZ_cluster,41,0
Escherichia coli,Escherichia_Shigella,Raw pet food,vanG_cluster,41,0
Escherichia coli,Escherichia_Shigella,Pet food,vanA_YXcluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanA_cluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanB_YXcluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanB_cluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanRSPt_cluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanGZ_cluster,25,0
Escherichia coli,Escherichia_Shigella,Pet food,vanG_cluster,25,0
Escherichia coli,Escherichia_Shigella,Egg,vanA_YXcluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanA_cluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanB_YXcluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanB_cluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanRSPt_cluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanGZ_cluster,103,0
Escherichia coli,Escherichia_Shigella,Egg,vanG_cluster,103,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanA_YXcluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanA_cluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanB_YXcluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanB_cluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanRSPt_cluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanGZ_cluster,337,0
Escherichia coli,Escherichia_Shigella,Fish/Seafood,vanG_cluster,337,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanA_YXcluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanA_cluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanB_YXcluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanB_cluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanRSPt_cluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanGZ_cluster,1541,0
Escherichia coli,Escherichia_Shigella,Multi-product,vanG_cluster,1541,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanA_YXcluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanA_cluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanB_YXcluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanB_cluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanRSPt_cluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanGZ_cluster,12230,0
Escherichia coli,Escherichia_Shigella,Meat/Poultry,vanG_cluster,12230,0
Escherichia coli,Escherichia_Shigella,Dairy,vanA_YXcluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanA_cluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanB_YXcluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanB_cluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanRSPt_cluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanGZ_cluster,1408,0
Escherichia coli,Escherichia_Shigella,Dairy,vanG_cluster,1408,0
Escherichia coli,Escherichia_Shigella,Fruit/Vegetables,vanA_YXcluster,1371,0
Escherichia coli,Escherichia_Shigella,Fruit/Vegetables,vanA_cluster,1371,0
Escherichia coli,Escherichia_Shigella,Fruit/Vegetables,vanB_YXcluster,1371,0
Escherichia coli,Escherichia_Shigella,Fruit/Vegetables,vanB_cluster,1371,0
